image,tier,label,syllable,s3,dict,flag_quality_flag,y,fused_P,fusion_decision,fusion_reason,tier_fused
gold/yen2_page_0050_c01_020.png,GOLD,贖,chuộc,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen4_page_0172_c04_079.png,SILVER,底,để,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
syllable/yen2_page_0080_c03_064.png,SYLLABLE,,lê,0.981,0.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen4_page_0172_c04_094.png,GOLD,𧿫,dấu,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
syllable/yen11_page_0288_c07_136.png,SYLLABLE,,lê,0.981,0.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen2_page_0050_c06_116.png,GOLD,壳,xác,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen2_page_0246_c06_106.png,GOLD,丕,vậy,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen2_page_0050_c05_109.png,SILVER,下,Intexpleman,0.981,0.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen4_page_0222_c07_139.png,SILVER,朱,Giu,0.981,0.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen2_page_0076_c06_123.png,SILVER,柴,thầy,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen2_page_0076_c07_147.png,SILVER,柴,thầy,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen2_page_0076_c08_162.png,GOLD,恪,khác,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen11_page_0288_c07_143.png,SILVER,命,mình,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen11_page_0020_c05_098.png,SILVER,固,có,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen2_page_0050_c04_079.png,SILVER,离,le,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen2_page_0050_c03_050.png,GOLD,連,liền,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen2_page_0050_c02_039.png,GOLD,債,trái,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen11_page_0188_c09_173.png,SILVER,垩,Thánh,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen11_page_0288_c08_154.png,GOLD,官,Quan,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen2_page_0080_c01_019.png,SILVER,各,các,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen2_page_0080_c04_073.png,GOLD,対,đổi,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen2_page_0252_c02_026.png,SILVER,柴,Thầy,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen4_page_0226_c02_031.png,SILVER,喡,và,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen4_page_0226_c04_083.png,GOLD,几,kẻ,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen2_page_0082_c08_141.png,GOLD,恪,khác,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen2_page_0048_c01_003.png,SILVER,支,Giê,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen2_page_0202_c08_144.png,SILVER,代,dạy,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen2_page_0082_c09_162.png,GOLD,其,kia,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen4_page_0160_c07_135.png,GOLD,嬈,nhiều,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen4_page_0304_c02_043.png,QUARANTINE,麻,mà,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen2_page_0084_c01_021.png,GOLD,没,một,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen4_page_0160_c02_043.png,GOLD,燶,nóng,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen4_page_0160_c02_030.png,GOLD,𢝘,nát,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen2_page_0250_c06_096.png,SILVER,道,đạo,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen11_page_0172_c09_147.png,SILVER,秋,su,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen2_page_0236_c01_006.png,SILVER,悶,muốn,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen4_page_0158_c08_148.png,GOLD,𤴬,đau,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen4_page_0158_c05_097.png,GOLD,丕,Vậy,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen11_page_0250_c01_019.png,GOLD,爫,làm,0.981,1.0,True,,1.0,keep,,GOLD
gold/yen11_page_0256_c05_105.png,GOLD,咏,viếng,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen11_page_0280_c05_103.png,GOLD,挭,gánh,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen4_page_0224_c06_117.png,SILVER,代,dạy,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen4_page_0162_c08_176.png,SILVER,固,Có,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen2_page_0080_c05_088.png,SILVER,支,Giê,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen2_page_0080_c05_089.png,GOLD,秋,su,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen4_page_0166_c04_077.png,SILVER,麻,mà,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen2_page_0248_c03_054.png,GOLD,藦,ma,0.981,1.0,False,1.0,1.0,promote_gold,multi_channel_pass,GOLD
syllable/yen4_page_0304_c04_070.png,SYLLABLE,,có,0.981,0.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen4_page_0166_c02_021.png,GOLD,喡,và,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen2_page_0048_c06_100.png,SILVER,其,kia,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen2_page_0204_c03_042.png,SILVER,寺,thì,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen2_page_0048_c06_094.png,SILVER,些,ta,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen2_page_0048_c05_091.png,SILVER,灵,linh,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen2_page_0080_c06_120.png,SILVER,傳,truyen,0.981,0.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen11_page_0140_c01_003.png,SILVER,丕,VẬV,0.981,0.0,True,,1.0,keep,,SILVER
silver/yen2_page_0248_c08_121.png,SILVER,柴,Thầy,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen11_page_0116_c05_090.png,GOLD,赦,tha,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
syllable/yen4_page_0304_c03_064.png,QUARANTINE,,pha,0.981,0.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen2_page_0128_c05_106.png,SILVER,麻,mà,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen4_page_0208_c01_009.png,SILVER,丕,phi,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen2_page_0128_c06_128.png,SILVER,衣,ấy,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen4_page_0016_c08_166.png,GOLD,喡,và,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen11_page_0296_c01_002.png,SILVER,麻,mà,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen4_page_0018_c05_071.png,GOLD,椤,la,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen4_page_0018_c05_068.png,SILVER,黎,lê,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen11_page_0224_c01_013.png,SILVER,折,chết,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen2_page_0018_c05_095.png,GOLD,其,cùng,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen2_page_0188_c01_004.png,GOLD,扲,cầm,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen2_page_0160_c05_089.png,GOLD,美,mở,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen4_page_0278_c09_187.png,SILVER,麻,mà,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen4_page_0018_c02_025.png,GOLD,喡,và,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen4_page_0018_c01_008.png,GOLD,喡,và,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen11_page_0050_c01_000.png,GOLD,𨆝,cúi,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen4_page_0018_c08_125.png,SILVER,㝵,người,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen2_page_0290_c07_129.png,SILVER,礼,trấy,0.981,0.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen2_page_0284_c03_044.png,GOLD,柴,thầy,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen11_page_0104_c06_104.png,GOLD,砕,Tôi,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen2_page_0140_c08_142.png,SILVER,衣,ấy,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen4_page_0016_c07_137.png,SILVER,各,các,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen2_page_0024_c07_151.png,GOLD,很,cắn,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen4_page_0048_c05_091.png,GOLD,喡,và,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen4_page_0048_c05_094.png,SILVER,㝵,người,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen4_page_0278_c09_207.png,GOLD,丕,vậy,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen2_page_0160_c09_144.png,SILVER,衣,ấy,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen4_page_0016_c01_009.png,GOLD,吁,Vu,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen4_page_0046_c02_028.png,GOLD,殳,một,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen11_page_0050_c01_018.png,GOLD,㛪,em,0.981,1.0,False,1.0,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen2_page_0146_c01_010.png,SILVER,寺,thì,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen11_page_0056_c03_060.png,SILVER,娄,sau,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen4_page_0292_c07_165.png,SILVER,麻,mà,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen2_page_0146_c01_001.png,SILVER,代,dạy,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen4_page_0022_c05_105.png,SILVER,麻,mà,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen11_page_0266_c08_131.png,GOLD,官,quan,0.981,1.0,True,,1.0,keep,,GOLD
silver/yen11_page_0100_c08_148.png,SILVER,黙,mặc,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen2_page_0222_c07_124.png,GOLD,美,mở,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen2_page_0158_c07_120.png,GOLD,恪,khác,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen11_page_0238_c09_180.png,GOLD,朞,Ki,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen11_page_0218_c02_026.png,SILVER,垩,thánh,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen11_page_0146_c05_105.png,SILVER,麻,mà,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen11_page_0162_c04_084.png,GOLD,初,chưa,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen11_page_0238_c09_188.png,SILVER,傳,truyen,0.981,0.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen11_page_0138_c02_044.png,SILVER,柴,Thầy,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen2_page_0142_c08_135.png,SILVER,𧿫,dấu,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen4_page_0044_c07_142.png,SILVER,丕,vậy,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen4_page_0044_c09_193.png,SILVER,麻,mà,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen2_page_0158_c07_132.png,SILVER,寺,thì,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen11_page_0056_c04_068.png,GOLD,筭,toan,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen4_page_0294_c06_109.png,SILVER,礼,lấy,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen11_page_0264_c04_085.png,GOLD,赦,tha,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen2_page_0160_c02_018.png,GOLD,捧,Bồng,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen4_page_0020_c03_059.png,GOLD,晜,con,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen11_page_0068_c02_039.png,SILVER,𡗶,Trời,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen11_page_0268_c01_005.png,GOLD,𢚸,lòng,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen2_page_0140_c06_089.png,GOLD,沚,chảy,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen4_page_0280_c02_047.png,SILVER,丕,vậy,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen2_page_0166_c01_001.png,SILVER,衣,ấy,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
syllable/yen11_page_0066_c08_167.png,SYLLABLE,,thì,0.981,0.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen4_page_0280_c09_185.png,GOLD,娄,lâu,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen2_page_0164_c05_077.png,GOLD,𤻒,toi,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen2_page_0330_c04_065.png,QUARANTINE,些,ta,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen11_page_0130_c03_046.png,SILVER,垩,thánh,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen2_page_0164_c08_131.png,SILVER,丕,vậy,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen11_page_0262_c07_137.png,QUARANTINE,𣈜,ngày,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen11_page_0254_c01_000.png,GOLD,美,mở,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen11_page_0226_c07_154.png,GOLD,嗶,cao,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen11_page_0128_c04_075.png,GOLD,嬏,vợ,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen2_page_0182_c06_105.png,SILVER,垩,Thánh,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen2_page_0162_c02_028.png,SILVER,衣,ấy,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen4_page_0032_c07_122.png,SILVER,浪,rằng,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen2_page_0328_c05_093.png,QUARANTINE,唭,cười,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen2_page_0282_c03_050.png,GOLD,𥊘,thì,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen2_page_0222_c01_016.png,GOLD,责,trách,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen11_page_0048_c03_055.png,GOLD,弄,lòng,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen2_page_0328_c04_062.png,QUARANTINE,咳,hãi,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen2_page_0026_c03_052.png,SILVER,其,ki,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen2_page_0222_c01_014.png,SILVER,衣,ấy,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen2_page_0026_c03_054.png,GOLD,𧗱,về,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen4_page_0052_c05_095.png,GOLD,唭,khi,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen2_page_0292_c06_099.png,GOLD,𧚠,sống,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen11_page_0058_c06_109.png,GOLD,迻,đưa,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen2_page_0164_c02_023.png,SILVER,垩,Thánh,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen4_page_0012_c07_124.png,SILVER,筭,toan,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen11_page_0264_c01_013.png,SILVER,𡗶,Trời,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen11_page_0070_c03_060.png,GOLD,邏,lạ,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen11_page_0296_c08_155.png,GOLD,夈,chay,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen4_page_0014_c06_120.png,SILVER,歇,hết,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen11_page_0070_c04_065.png,GOLD,更,một,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen2_page_0018_c02_027.png,GOLD,砕,Tôi,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen4_page_0048_c07_137.png,SILVER,意,Ây,0.981,0.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen2_page_0162_c04_070.png,GOLD,𧗱,về,0.981,1.0,False,1.0,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen2_page_0292_c03_050.png,SILVER,柴,thầy,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen2_page_0140_c03_043.png,SILVER,傳,truyen,0.981,0.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen11_page_0216_c07_134.png,GOLD,弄,lòng,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen4_page_0050_c02_038.png,SILVER,丕,vậy,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen11_page_0048_c04_085.png,GOLD,沚,chảy,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen11_page_0240_c03_062.png,GOLD,更,một,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen2_page_0226_c03_039.png,GOLD,改,cãi,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen2_page_0182_c09_157.png,SILVER,丕,vậy,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen4_page_0280_c05_095.png,SILVER,除,giờ,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen2_page_0162_c08_123.png,SILVER,垩,Thánh,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen4_page_0012_c09_179.png,GOLD,喡,và,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen11_page_0056_c02_034.png,SILVER,悶,muốn,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen2_page_0018_c09_194.png,GOLD,迈,mười,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen2_page_0328_c03_050.png,SILVER,敬,kính,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen2_page_0156_c01_015.png,GOLD,𣈜,ngày,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen2_page_0020_c08_145.png,SILVER,折,chết,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen11_page_0296_c05_079.png,SILVER,命,mình,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen4_page_0036_c03_058.png,SILVER,碎,tôi,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen11_page_0220_c06_116.png,SILVER,折,chết,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen4_page_0294_c03_043.png,GOLD,喡,và,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen11_page_0094_c09_174.png,SILVER,丕,vậy,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen4_page_0028_c08_089.png,QUARANTINE,虖,hồ,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen4_page_0028_c08_085.png,QUARANTINE,堵,đỏ,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen2_page_0150_c07_139.png,GOLD,仕,sẽ,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen2_page_0288_c02_021.png,SILVER,柴,Thầy,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen11_page_0160_c05_083.png,QUARANTINE,𢜝,sợ,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen2_page_0150_c05_096.png,GOLD,連,trên,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen2_page_0224_c06_106.png,SILVER,傳,truven,0.981,0.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen2_page_0020_c06_117.png,GOLD,袩,xem,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen2_page_0150_c05_093.png,GOLD,柴,thầy,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen11_page_0162_c01_011.png,SILVER,𡗶,Trời,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen2_page_0288_c02_031.png,GOLD,爫,làm,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen4_page_0294_c02_027.png,SILVER,代,đời,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen4_page_0276_c04_056.png,SILVER,翁,ông,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen11_page_0140_c04_071.png,SILVER,傳,truyen,0.981,0.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen2_page_0186_c04_069.png,GOLD,吱,chê,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen4_page_0294_c04_074.png,GOLD,喡,và,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen2_page_0154_c06_104.png,GOLD,赦,tha,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen2_page_0146_c01_016.png,GOLD,連,liền,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen11_page_0160_c08_155.png,SILVER,官,cuan,0.981,0.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen2_page_0152_c08_146.png,SILVER,寺,thì,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen4_page_0032_c09_163.png,GOLD,填,xin,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen2_page_0152_c06_111.png,SILVER,柴,thầy,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen2_page_0022_c02_035.png,SILVER,秋,su,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen11_page_0052_c09_176.png,GOLD,㛪,em,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen11_page_0264_c09_178.png,GOLD,𤯝,thắng,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen11_page_0102_c05_105.png,GOLD,鬏,tu,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen2_page_0152_c04_069.png,GOLD,柴,thầy,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen2_page_0152_c04_068.png,SILVER,時,ngày,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen4_page_0030_c07_140.png,GOLD,𨆝,gọi,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen4_page_0034_c04_073.png,SILVER,麻,mà,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen2_page_0022_c04_072.png,SILVER,些,ta,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen2_page_0154_c06_102.png,SILVER,柴,thầy,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen2_page_0152_c02_042.png,GOLD,㨂,đóng,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen11_page_0220_c03_051.png,GOLD,丽,li,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen2_page_0286_c09_153.png,GOLD,虖,hồ,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen11_page_0220_c05_101.png,GOLD,連,liền,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen2_page_0154_c04_060.png,SILVER,寺,thì,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen2_page_0154_c05_081.png,GOLD,卢,lo,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen4_page_0030_c06_117.png,GOLD,歆,Hôm,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen2_page_0150_c09_177.png,SILVER,柴,thầy,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
gold/yen11_page_0160_c06_103.png,QUARANTINE,捉,chước,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
silver/yen4_page_0030_c04_078.png,SILVER,固,có,0.981,1.0,False,,1.0,promote_gold,multi_channel_pass,GOLD
