sample_id,image,book,page,column,ocr_char,syllable,label,tier,rule,bbox,crop_w,crop_h,R_candidates,R_size,ocr_in_R,pred,sec,pred_cjk,n_cjk,one_cjk,first,first_in_R,any_in_R,eq_kinh,first_in_vocab,kinh_in_R,is_empty,latin,multi,no_cjk
M1_0065,gold/stt2_page_0230_c07_128.png,stt2,page_0230,7,多,đi,多,GOLD,s1_inter_s2_direct,"[566, 458, 675, 573]",119,125,|多|岃|移|跢|迻|𠫾|𨀕|𪠞|𫺲,10,True,𫴮,0.712,𫴮,1,True,𫴮,False,False,False,True,True,False,False,False,False
M1_0066,gold/stt2_page_0298_c09_155.png,stt2,page_0298,9,庄,chăng,庄,GOLD,s1_inter_s2_direct,"[205, 830, 315, 957]",108,152,|丕|仳|庄|庒|弡|張|拯|生|空|荘|莊|㔻|㽵|𠗎|𠦓|𠲕|𤕶|𤖄|𤖈|𦀾|𦻊|𧜖|𫽄|󰝸|󱣟,26,True,𫴮,0.830,𫴮,1,True,𫴮,False,False,False,True,True,False,False,False,False
M1_0067,gold/stt2_page_0118_c09_178.png,stt2,page_0118,9,苓,lành,苓,GOLD,s1_inter_s2_direct,"[220, 736, 319, 850]",102,140,||令|伶|冷|姈|忴|怜|汵|聆|肑|苓|蓮|袊|䕘|𠘤|𠸖|𡅐|𡅑|𫅜|𫅞|𬙽|󰃬,23,True,𠊚,0.668,𠊚,1,True,𠊚,False,False,False,True,True,False,False,False,False
M1_0068,gold/stt2_page_0040_c04_078.png,stt2,page_0040,4,法,phép,法,GOLD,s1_inter_s2_direct,"[1016, 2001, 1118, 2107]",110,130,佱|峜|法|灋|砝|㳒|𢌇|𣳴|𣶽|𪫚|𪶏,11,True,𠊚,0.751,𠊚,1,True,𠊚,False,False,False,True,True,False,False,False,False
M1_0069,gold/stt2_page_0134_c01_020.png,stt2,page_0134,1,奴,nô,奴,GOLD,s1_inter_s2_direct,"[1442, 2394, 1548, 2501]",130,131,伖|呶|奴|孥|帑|怒|笯|駑|驽,9,True,𠊚,0.733,𠊚,1,True,𠊚,False,False,False,True,True,False,False,False,False
M1_0070,gold/stt2_page_0026_c06_116.png,stt2,page_0026,6,几,kẻ,几,GOLD,s1_inter_s2_direct,"[677, 1132, 781, 1246]",102,138,丗|仉|几|凡|古|峜|幾|掌|易|矯|計|𠀃|𠆰|𠏠|𠖠|𡇣|𧨻|𨤔|󰢿,19,True,𠊛,0.736,𠊛,1,True,𠊛,False,False,False,True,True,False,False,False,False
M1_0071,gold/stt2_page_0098_c06_090.png,stt2,page_0098,6,欣,hơn,欣,GOLD,s1_inter_s2_direct,"[646, 815, 753, 925]",127,133,俽|忻|惞|欣|訢|軒|餘|䜣|𪡗,9,True,𫴮,0.756,𫴮,1,True,𫴮,False,False,False,True,True,False,False,False,False
M1_0072,gold/stt2_page_0292_c03_049.png,stt2,page_0292,3,真,xin,真,GOLD,s1_inter_s2_direct,"[1133, 1620, 1249, 1757]",138,157,吀|吒|嗔|填|真|謓|㥲|𡃑,8,True,𫴮,0.888,𫴮,1,True,𫴮,False,False,False,True,True,False,False,False,False
M1_0073,gold/stt2_page_0038_c05_098.png,stt2,page_0038,5,獅,sư,獅,GOLD,s1_inter_s2_direct,"[848, 1839, 953, 1956]",128,145,司|师|師|捈|摅|摢|摴|攄|樗|溮|狮|獅|筛|篩|簁|簛|籭|綀|蒒|蛳|螄|雎|魳|鰤|𠦵|𠵀|𢂖|𢃋|𤜳|𤞏|𧋬|𧏍|𨸲|𨸴|𩇱|𪝜|攎|浉,38,True,𫴮,0.854,𫴮,1,True,𫴮,False,False,False,True,True,False,False,False,False
M1_0074,gold/stt2_page_0142_p0132_c08_160.png,stt2,page_0142_p0132,8,麻,mà,麻,GOLD,s1_inter_s2_direct,"[391, 1304, 495, 1432]",128,158,|傌|嘛|女|痳|罵|菻|蔴|調|駡|高|麻|默|𢠩|𢳀|𣻕|𦋻|𦓡|𦲬|󱰷|󱰹,21,True,𠊛,0.932,𠊛,1,True,𠊛,False,False,False,True,True,False,False,False,False
M1_0075,gold/stt2_page_0254_c04_057.png,stt2,page_0254,4,㓛,công,㓛,GOLD,s1_inter_s2_direct,"[992, 788, 1097, 919]",111,157,公|功|工|彸|扛|攻|灨|糼|紅|翁|蚣|蜙|釭|㒶|㓚|㓛|㣉|䲨|䲲|𠜝|𡚑|𢀚|𢒄|𢒅|𧆷|𧌻|𧐱|𨊧|󱰴|缸,30,True,𫴮,0.775,𫴮,1,True,𫴮,False,False,False,True,True,False,False,False,False
M1_0076,gold/stt2_page_0054_c03_058.png,stt2,page_0054,3,㝵,người,㝵,GOLD,s1_inter_s2_direct,"[1125, 2104, 1239, 2220]",118,140,仉|倘|儻|勜|匕|命|圤|徜|昆|皚|躺|辞|㝵|𠊚|𠊛|𣈗|𣈜|𤽗|𫴮|󱫱,20,True,𫴮,0.784,𫴮,1,True,𫴮,True,True,False,True,True,False,False,False,False
M1_0077,gold/stt2_page_0182_c05_075.png,stt2,page_0182,5,仍,nhưng,仍,GOLD,s1_inter_s2_direct,"[833, 487, 945, 607]",138,145,仍|因|戎|扔|礽|陾|𢫨|󱙢|󱙣|󱼑|忍|鞥,12,True,𫴮,0.912,𫴮,1,True,𫴮,False,False,False,True,True,False,False,False,False
M1_0078,gold/stt2_page_0088_c06_110.png,stt2,page_0088,6,每,mọi,每,GOLD,s1_inter_s2_direct,"[678, 756, 781, 870]",102,134,毎|每|萬|𠳨|𡴋|𡴕|𣫭|𤞦|𧖦|𬠱|󱟁,11,True,𫴮,0.652,𫴮,1,True,𫴮,False,False,False,True,True,False,False,False,False
M1_0079,gold/stt2_page_0248_c03_042.png,stt2,page_0248,3,逐,giục,逐,GOLD,s1_inter_s2_direct,"[1147, 858, 1257, 977]",126,146,促|唷|慾|欲|豚|逐|𠽖|𡟔|𢄘|𢓑|𣣔|󰖢,12,True,𠊚,0.857,𠊚,1,True,𠊚,False,False,False,True,True,False,False,False,False
M1_0080,gold/stt2_page_0102_c01_011.png,stt2,page_0102,1,差,sai,差,GOLD,s1_inter_s2_direct,"[1423, 1543, 1526, 1662]",104,130,倩|偨|傞|啋|嗟|差|搋|搓|猜|瘥|絺|縒|荖|蹉|釵|钗|黹|㥒|䁟|𡗂|𢀞|𢀠|𢀩|𢷼|𦄙|𦆧|𦇈|筛|篩|蛌,30,True,𠊛,0.685,𠊛,1,True,𠊛,False,False,False,True,True,False,False,False,False
M1_0081,gold/stt2_page_0168_c09_162.png,stt2,page_0168,9,囚,tù,囚,GOLD,s1_inter_s2_direct,"[206, 2181, 314, 2312]",132,161,囚|崷|揂|揪|揫|攸|汆|汓|泅|湭|羞|苬|蝤|路|逎|遒|酉|酋|醔|鰌|𡆥|𧣕,22,True,𫴮,0.895,𫴮,1,True,𫴮,False,False,False,True,True,False,False,False,False
M1_0082,gold/stt2_page_0244_c01_002.png,stt2,page_0244,1,主,chúa,主,GOLD,s1_inter_s2_direct,"[1442, 672, 1558, 800]",134,142,主|炷,2,True,𠊚,0.910,𠊚,1,True,𠊚,False,False,False,True,True,False,False,False,False
M1_0083,gold/stt2_page_0186_c09_161.png,stt2,page_0186,9,包,vào,包,GOLD,s1_inter_s2_direct,"[158, 1909, 279, 2053]",128,173,侟|入|冲|包|旦|桃|爫|瓢|皮|込|㼼|𠓨|𠬱|𠰎|𡰻|𣪉|𤕉|𤬟|𤬡|𤬢|𤬣|𤿌|𤿤|𥬖|󰏲|󰖓|󱚁|󱚢,28,True,𫴮,1.048,𫴮,1,True,𫴮,False,False,False,True,True,False,False,False,False
M1_0084,gold/stt2_page_0268_c06_109.png,stt2,page_0268,6,徳,đức,徳,GOLD,s1_inter_s2_direct,"[687, 1734, 785, 1855]",100,144,|𱐩|𱝮|徳|德|恴|悳|惪|㤫|㥀|㥁|䙷|𢛳|𢜖|𢠀|𢤊|𨗌|𨗤|𭲖|󰆙|󱉎,21,True,𠊚,0.676,𠊚,1,True,𠊚,False,False,False,True,True,False,False,False,False
M1_0085,gold/stt2_page_0220_c08_138.png,stt2,page_0220,8,欺,khi,欺,GOLD,s1_inter_s2_direct,"[365, 684, 474, 809]",116,154,倛|僛|吱|唭|娸|崎|徛|攲|敧|期|机|桤|榿|欹|欺|浪|猗|觭|諆|踦|陭|魌|㿲|𠔶|𡾵|𣣱|𤿯|𥀴|𨜅|緝|缉,31,True,𠊚,0.864,𠊚,1,True,𠊚,False,False,False,True,True,False,False,False,False
M1_0086,gold/stt2_page_0270_c07_140.png,stt2,page_0270,7,庫,khó,庫,GOLD,s1_inter_s2_direct,"[550, 1190, 651, 1306]",101,140,厙|庫|瘔|苦|讱|𠺟|𡿵|𣎏|𧁷|𧁹|󰅟|󰈶|󱠽,13,True,𠊚,0.712,𠊚,1,True,𠊚,False,False,False,True,True,False,False,False,False
M1_0087,gold/stt2_page_0086_c08_174.png,stt2,page_0086,8,襖,áo,襖,GOLD,s1_inter_s2_direct,"[395, 1873, 495, 1985]",121,133,|墺|奥|奧|媄|嶴|懊|拗|澳|燠|袄|袎|襖|鐭|镺|隩|靿|㤇|𡒃|𢂅|𢂊|𥜌|𩉷|𩼈|𪥌|𬡢|噢|敎|教|敩|斆|校|槊|窖|芺|薁|覺|觉|鉸|餃|饺|𨬊|𪳞,43,True,𠊚,0.687,𠊚,1,True,𠊚,False,False,False,True,True,False,False,False,False
M1_0088,gold/stt2_page_0160_c09_153.png,stt2,page_0160,9,寺,thì,寺,GOLD,s1_inter_s2_direct,"[190, 2160, 298, 2296]",132,168,𱢑|匙|埘|塒|寺|峕|常|提|时|旹|時|晨|曟|榯|氏|畤|秲|茄|莳|蒔|辰|鍉|鰣|鲥|㔭|㫑|㫭|㮛|䈕|䢈|𠨱|𠨷|𠩐|𠩟|𠱾|𡗶|𡺈|𡺞|𢁈|𣅱|𣈜|𥊘|𥫽|𦔌|𦱎|𦱗|𦸎|𨑃|𨑄|𨥌|𩶬|𪰛|𬀦|󰣡|󱞑|㖘,56,True,𫴮,1.025,𫴮,1,True,𫴮,False,False,False,True,True,False,False,False,False
M1_0089,gold/stt2_page_0064_c09_179.png,stt2,page_0064,9,垩,thánh,垩,GOLD,s1_inter_s2_direct,"[220, 2293, 318, 2411]",92,123,偺|咱|喒|圣|垩|堊|琞|聖|聽|請|㑑|㗂|䎴|𠄵|𡃑|𡉄|𡑺|𤦨|𤪈|𥅶|𦔻|𦕡|𧟿|𨉑|𨲉|𨲚|𨲢|𨲣|𨲿|𩫽|𬉊|呧|殍,33,True,𠊛,0.628,𠊛,1,True,𠊛,False,False,False,True,True,False,False,False,False
M1_0090,gold/stt2_page_0282_c01_010.png,stt2,page_0282,1,悲,bây,悲,GOLD,s1_inter_s2_direct,"[1428, 1496, 1533, 1613]",107,145,悲|拜|拝|碑|闭|𠎩|𠾦|𡴬|𢪙|𢫶|𢮠|𢰛|𢱭|𢳎|𢴽|𢷎|𢹄|𣊾|𣧙|𣬊|𣬓|𥓓|𨀪|𨀲|𪿨|󱢏|󱤚,27,True,𠊚,0.728,𠊚,1,True,𠊚,False,False,False,True,True,False,False,False,False
M1_0091,gold/stt2_page_0304_c05_079.png,stt2,page_0304,5,世,thế,世,GOLD,s1_inter_s2_direct,"[851, 550, 964, 676]",116,152,|𱐬|𱐭|世|丗|体|侙|切|剃|剔|势|勢|卋|埶|妻|屉|屜|屟|屧|惽|愍|慜|憫|揥|普|替|棣|殢|沏|泄|洟|涕|渫|漆|煠|矵|砌|磜|笹|緡|纖|薙|裼|貰|賊|贳|跩|达|鉘|髢|髰|鬀|鬄|㔟|㔺|㥸|㬱|㳿|㵩|䶏|𠀍|𠦔|𡲕|𢚢|𢞰|𣙝|𤽽|𤾕|𥐛|𧴹|𧶚|𨲙|𩮜|󰟨|󰡫|僣|僭|碶,78,True,𫴮,0.854,𫴮,1,True,𫴮,False,False,False,True,True,False,False,False,False
M1_0092,gold/stt2_page_0218_c03_053.png,stt2,page_0218,3,打,đánh,打,GOLD,s1_inter_s2_direct,"[1162, 2061, 1261, 2195]",120,158,停|打|碇|頂|𢱏|󱣹,6,True,𫴮,0.942,𫴮,1,True,𫴮,False,False,False,True,True,False,False,False,False
M1_0093,gold/stt2_page_0330_c04_061.png,stt2,page_0330,4,之,chi,之,GOLD,s1_inter_s2_direct,"[976, 634, 1081, 759]",97,155,𱍽|之|俧|卮|厎|吱|咨|嗞|巵|指|搘|支|枝|柢|栀|梔|榰|止|歧|氏|氐|疷|祇|祗|秪|絲|肢|胑|胝|脂|芝|衼|觶|跂|躓|郅|鄧|鳷|㞢|㩽|䟡|𠔇|𠦙|𠨬|𡳿|𡽒|𢺶|𣏃|𣏌|𦭩|𧹛|𨆋|𨈙|𨈛|𨈪|𩿨|汦|芰|鴟|鸱,60,True,𫴮,0.717,𫴮,1,True,𫴮,False,False,False,True,True,False,False,False,False
M1_0094,gold/stt2_page_0318_c07_125.png,stt2,page_0318,7,義,nghĩa,義,GOLD,s1_inter_s2_direct,"[551, 1280, 669, 1404]",111,151,|𱻊|义|儀|羛|義|解|誼|𠌾|󰒂,10,True,𠊚,0.795,𠊚,1,True,𠊚,False,False,False,True,True,False,False,False,False
M1_0095,gold/stt2_page_0138_c09_182.png,stt2,page_0138,9,仍,nhưng,仍,GOLD,s1_inter_s2_direct,"[241, 1319, 344, 1435]",111,139,仍|因|戎|扔|礽|陾|𢫨|󱙢|󱙣|󱼑|忍|鞥,12,True,𠊚,0.757,𠊚,1,True,𠊚,False,False,False,True,True,False,False,False,False
M1_0096,gold/stt2_page_0108_c07_117.png,stt2,page_0108,7,双,song,双,GOLD,s1_inter_s2_direct,"[558, 1712, 671, 1828]",133,133,双|囍|囪|囱|愯|摐|淙|滝|漴|牎|牕|窓|窗|窻|葱|蔥|衝|雙|㕠|㧐|㩳|㳥|䆫|䓗|䨇|䨥|𠂨|𠼾|𢅻|𢚱|𣙩|𣳔|𤗄|𤗉|𥦗|𥦾|𦯎|𦴜|𧁗|𧄐|𩀝|𩀱|𩆿|𩽧|𫁷|󰏻|󲘟,47,True,𫴮,0.717,𫴮,1,True,𫴮,False,False,False,True,True,False,False,False,False
M1_0097,gold/stt2_page_0076_c03_059.png,stt2,page_0076,3,割,cắt,割,GOLD,s1_inter_s2_direct,"[1109, 2027, 1214, 2146]",114,146,割|吉|戛|拮|揭|鴶|鶷|㓣|㓤|𠛛|𠛢|𠛷|𠟸|𢮌|𢵷|𧗶|𪁄|𪧱|𫥘|󱚛,20,True,𠊛,0.822,𠊛,1,True,𠊛,False,False,False,True,True,False,False,False,False
M1_0098,gold/stt2_page_0216_c03_053.png,stt2,page_0216,3,神,thần,神,GOLD,s1_inter_s2_direct,"[1166, 1909, 1266, 2028]",124,147,唇|娠|宸|晨|曟|漘|矧|神|脣|脤|臣|茞|親|辰|震|鷐|麎|㖘|㫳|䆣|䐇|䢈|䫃|䰠|𠔹|𠨱|𠨷|𠩐|𠩟|𠵧|𠸸|𢘑|𢘗|𣲼|𥙍|𥚞|𥛃|𥛠|𥜩|𦟢|𨑃|𨑄|𩕁|蜃,44,True,𠊚,0.862,𠊚,1,True,𠊚,False,False,False,True,True,False,False,False,False
M1_0099,gold/stt2_page_0164_c06_096.png,stt2,page_0164,6,特,được,特,GOLD,s1_inter_s2_direct,"[682, 1956, 794, 2096]",131,172,待|得|持|時|特|犆|㝵|㝶|䗂|䙷|䙸|𠊚|𠭁|𢔨|𢔶|𤙫|𤙰|𤛀|𥩳|𧴫|󱡓,21,True,𫴮,0.782,𫴮,1,True,𫴮,False,False,False,True,True,False,False,False,False
M1_0100,gold/stt2_page_0100_c02_045.png,stt2,page_0100,2,役,việc,役,GOLD,s1_inter_s2_direct,"[1288, 2338, 1393, 2450]",105,135,||𱥺|伇|役|沒|𠈧|𠈿|𭛣|󰒴|󰜄|󱮓,12,True,𠊚,0.501,𠊚,1,True,𠊚,False,False,False,True,True,False,False,False,False
M1_0101,gold/stt2_page_0172_c08_139.png,stt2,page_0172,8,曰,viết,曰,GOLD,s1_inter_s2_direct,"[366, 1241, 479, 1376]",129,163,別|曰,2,True,𫴮,0.690,𫴮,1,True,𫴮,False,False,False,True,True,False,False,False,False
M1_0102,gold/stt2_page_0128_c01_015.png,stt2,page_0128,1,麻,mà,麻,GOLD,s1_inter_s2_direct,"[1425, 1987, 1533, 2115]",117,157,|傌|嘛|女|痳|罵|菻|蔴|調|駡|高|麻|默|𢠩|𢳀|𣻕|𦋻|𦓡|𦲬|󱰷|󱰹,21,True,𫴮,0.582,𫴮,1,True,𫴮,False,False,False,True,True,False,False,False,False
M1_0103,gold/stt2_page_0222_c08_137.png,stt2,page_0222,8,憾,gớm,憾,GOLD,s1_inter_s2_direct,"[355, 808, 464, 945]",116,155,劍|劎|感|憾|𡃍|𡄎|𭌝,7,True,"Actually, the image shows a character that looks like """,0.669,,0,False,,False,False,False,False,True,False,True,False,True
M1_0104,gold/stt2_page_0162_c01_012.png,stt2,page_0162,1,兠,đâu,兠,GOLD,s1_inter_s2_direct,"[1456, 1708, 1566, 1832]",127,149,|||||𱏫|丟|丢|兜|兠|厾|叨|唗|篼|芇|蔸|銩|铥|頭|颩|饕|㿡|𠙧|𤾆|𤾇|𦄓|𦆘|𦋌|𨩁|𫤩|󰠲|󰠳|󰦓|凅,34,True,𫴮,0.578,𫴮,1,True,𫴮,False,False,False,True,True,False,False,False,False
M1_0105,gold/stt2_page_0200_c07_128.png,stt2,page_0200,7,扛,giăng,扛,GOLD,s1_inter_s2_direct,"[495, 1424, 592, 1550]",118,156,吲|張|扛|抗|拯|掆|揚|摃|江|綾|𢬥|𢭈|𢰌|𢴦|𣗵|𣲅|𤌋|𦝄|𪩮|󱢫|󱣺|󱫌,22,True,𫴮,0.578,𫴮,1,True,𫴮,False,False,False,True,True,False,False,False,False
M1_0106,gold/stt2_page_0120_c09_189.png,stt2,page_0120,9,黙,mặc,黙,GOLD,s1_inter_s2_direct,"[195, 2273, 304, 2401]",135,158,|万|冒|嘿|嚜|墨|帊|穆|纆|袙|運|默|黙|㱄|䘃|𢹇|𧞾|𩈘|𪐥|𪐩|𬉵|𬡶|󰍕|󰘚|󱀰,25,True,𫴮,0.686,𫴮,1,True,𫴮,False,False,False,True,True,False,False,False,False
M1_0107,gold/stt2_page_0190_c01_011.png,stt2,page_0190,1,眉,mày,眉,GOLD,s1_inter_s2_direct,"[1415, 1603, 1511, 1724]",85,149,眉|睂|睸|迈|𠃜|𠋥|𠪃|𠷯|𡮠|𣭒|𣮮|𥅉|𥅕|𥅦|𥅮|𥇮|𥻡|𪵟|𫃷|𫵇|󰜣|󰟎|󱩮|󱮪,24,True,𫴮,0.470,𫴮,1,True,𫴮,False,False,False,True,True,False,False,False,False
M1_0108,gold/stt2_page_0062_c07_138.png,stt2,page_0062,7,渇,khát,渇,GOLD,s1_inter_s2_direct,"[511, 1648, 644, 1776]",163,153,喝|嶱|愒|擖|渇|渴|竭|㵣|𣊅|𣊆|𣳔|𣹈|󰐩|虼,14,True,𫴮,0.741,𫴮,1,True,𫴮,False,False,False,True,True,False,False,False,False
M1_0109,gold/stt2_page_0156_c02_031.png,stt2,page_0156,2,吏,lại,吏,GOLD,s1_inter_s2_direct,"[1286, 1432, 1393, 1564]",127,151,使|來|俫|倈|勑|厉|厲|又|叓|右|叹|吏|嬾|尼|徕|徠|懒|懶|束|濑|瀨|瘌|癘|癞|癩|皮|籁|籟|耒|藾|襰|賚|賴|赉|赖|辣|頼|顂|類|㐌|㕝|㾢|䊪|𠘝|𠻇|𡯅|𢋷|𥛉|𧡽|𧶘|𧶛|𧷖|𩓃|𫣚|𬃻,55,True,𫴮,0.610,𫴮,1,True,𫴮,False,False,False,True,True,False,False,False,False
M1_0110,gold/stt2_page_0312_c01_018.png,stt2,page_0312,1,主,chúa,主,GOLD,s1_inter_s2_direct,"[1437, 2234, 1541, 2355]",94,146,主|炷,2,True,𫴮,0.511,𫴮,1,True,𫴮,False,False,False,True,True,False,False,False,False
M1_0111,gold/stt2_page_0212_c06_080.png,stt2,page_0212,6,寺,thì,寺,GOLD,s1_inter_s2_direct,"[693, 684, 799, 811]",119,156,𱢑|匙|埘|塒|寺|峕|常|提|时|旹|時|晨|曟|榯|氏|畤|秲|茄|莳|蒔|辰|鍉|鰣|鲥|㔭|㫑|㫭|㮛|䈕|䢈|𠨱|𠨷|𠩐|𠩟|𠱾|𡗶|𡺈|𡺞|𢁈|𣅱|𣈜|𥊘|𥫽|𦔌|𦱎|𦱗|𦸎|𨑃|𨑄|𨥌|𩶬|𪰛|𬀦|󰣡|󱞑|㖘,56,True,𠊚,0.584,𠊚,1,True,𠊚,False,False,False,True,True,False,False,False,False
M1_0112,gold/stt2_page_0014_c03_062.png,stt2,page_0014,3,意,ý,意,GOLD,s1_inter_s2_direct,"[1116, 2239, 1219, 2355]",110,142,亄|億|噫|悥|意|憶|懿|抑|曀|歖|薏|衣|鐿|镱|饐|鷧|鷾|㦉|㦤|㱅|𠶷|𡕆|𡤵|𡮕|𢡃|𢢶|𢤥|𦺳|𧘇|𩁈|󰀎|媿|季|悸|愧|歸|癔|癸|瞆|瞶|貴|贵|鯚,43,True,𫴮,0.648,𫴮,1,True,𫴮,False,False,False,True,True,False,False,False,False
M1_0113,gold/stt2_page_0130_c09_179.png,stt2,page_0130,9,魂,hồn,魂,GOLD,s1_inter_s2_direct,"[221, 862, 325, 984]",126,147,塊|愧|捆|楎|浑|混|渾|珲|琿|緷|諢|诨|隗|顐|餛|餫|馄|魂|魄|鼲|䊐|䰟|𠇌|𠺌|𧮘|𩲉|𭡏|󰄒,28,True,𠊚,0.926,𠊚,1,True,𠊚,False,False,False,True,True,False,False,False,False
M1_0114,gold/stt2_page_0060_c07_142.png,stt2,page_0060,7,衣,ấy,衣,GOLD,s1_inter_s2_direct,"[533, 1577, 634, 1689]",105,138,𱍸|乙|倚|噫|娎|帝|悥|意|憶|椅|衣|衤|𠂎|𠋣|𠶷|𢡃|𧘇|𪬫|𫢚|󰀎|󱦝|󱰁|啩|怪|掛|撌|癸|紙|𠶔|𢫞|𢯗|𥿗,32,True,𫴮,0.710,𫴮,1,True,𫴮,False,False,False,True,True,False,False,False,False
M1_0115,gold/stt2_page_0058_c04_079.png,stt2,page_0058,4,末,mất,末,GOLD,s1_inter_s2_direct,"[978, 1455, 1094, 1571]",142,142,堗|失|宊|宓|宻|密|末|秩|突|蔤|蜜|豒|䀄|𠅅|𠅍|𠅎|𠅐|𠅒|𠅼|𠖧|𠖪|𠫓|𠸂|𡊭|𡘮|𡙮|𡦾|𡧸|𡪖|𡶇|𢊭|𢛬|𢧤|𣔻|𤛬|𥤮|𥥛|𥥜|𦸞|𧉴|𧒧|𧓫|𧕵|𧖅|𧶡|𪶟|𬆞|𬇮,48,True,𠊚,0.986,𠊚,1,True,𠊚,False,False,False,True,True,False,False,False,False
M1_0116,gold/stt2_page_0250_c07_116.png,stt2,page_0250,7,朱,cho,朱,GOLD,s1_inter_s2_direct,"[570, 867, 678, 996]",107,159,|咮|埃|木|朱|株|沫|渚|濐|硃|陼|㵭,12,True,𠊚,0.897,𠊚,1,True,𠊚,False,False,False,True,True,False,False,False,False
M1_0117,gold/stt2_page_0256_c08_129.png,stt2,page_0256,8,役,việc,役,GOLD,s1_inter_s2_direct,"[383, 573, 501, 712]",124,158,||𱥺|伇|役|沒|𠈧|𠈿|𭛣|󰒴|󰜄|󱮓,12,True,𫴮,0.852,𫴮,1,True,𫴮,False,False,False,True,True,False,False,False,False
M1_0118,gold/stt2_page_0046_c06_113.png,stt2,page_0046,6,如,như,如,GOLD,s1_inter_s2_direct,"[686, 1133, 795, 1249]",122,141,伽|侞|如|娘|帤|洳|茄|茹|蕠|袽|銣|铷|鴽|䋈|𣹤|襦,16,True,𫴮,0.827,𫴮,1,True,𫴮,False,False,False,True,True,False,False,False,False
M1_0119,gold/stt2_page_0148_c08_158.png,stt2,page_0148,8,旦,đến,旦,GOLD,s1_inter_s2_direct,"[375, 1797, 484, 1922]",135,140,且|但|倎|典|彣|敟|旦|細|蛋|貝|㫜|䓦|𠔓|𠔩|𠔰|𢻅|𣅂|𥮏|𦤾|𦥃|𨀏,21,True,𠊚,0.788,𠊚,1,True,𠊚,False,False,False,True,True,False,False,False,False
M1_0120,gold/stt2_page_0080_c08_156.png,stt2,page_0080,8,道,đạo,道,GOLD,s1_inter_s2_direct,"[376, 2227, 485, 2343]",132,140,噵|导|導|敦|檤|盗|盜|稲|稻|纛|翿|衜|衟|蹈|道|醻|𠉭|𠐵|𠩼|𠪁|𡬹|𡭎|𡭑|𣜦|𤋆|𤑂|𥝔|𥶎|𧘄|𨂆|𨂻|𨔞|𨕥|𨖁|𨗓|𨗳|𨹇|𨹒|焘|燾,40,True,𠊚,0.876,𠊚,1,True,𠊚,False,False,False,True,True,False,False,False,False
M1_0121,gold/stt2_page_0082_c02_024.png,stt2,page_0082,2,浪,răng,浪,GOLD,s1_inter_s2_direct,"[1273, 662, 1383, 779]",131,145,|𲎩|凌|夌|浪|淩|齿|𦝄|𦢠|𪘵|𪤽|𫆢|𬹸|󰌻|󰛈|󱆋,16,True,𠊚,0.779,𠊚,1,True,𠊚,False,False,False,True,True,False,False,False,False
M1_0122,gold/stt2_page_0032_c09_183.png,stt2,page_0032,9,代,dạy,代,GOLD,s1_inter_s2_direct,"[210, 1403, 301, 1512]",99,135,|代|抴|拽|敎|教|曳|曵|㖂|𠰺|𠸕|𤕝|𦥙|󱙦,14,True,𠊚,0.757,𠊚,1,True,𠊚,False,False,False,True,True,False,False,False,False
M1_0123,gold/stt2_page_0048_c08_144.png,stt2,page_0048,8,之,gì,之,GOLD,s1_inter_s2_direct,"[380, 655, 479, 762]",110,131,𱍽|之|咦|夷|姨|洏|洟|為|芇|㞢|𠔇|𡳿|𫡛|𫩝|󰢔|󱙀,16,True,𫴮,0.689,𫴮,1,True,𫴮,False,False,False,True,True,False,False,False,False
M1_0124,gold/stt2_page_0272_c06_117.png,stt2,page_0272,6,於,ở,於,GOLD,s1_inter_s2_direct,"[710, 2119, 824, 2249]",118,156,唹|扵|於|正|烏|菸|默|𠾕|𣄒|𣱏|𤋬|𤕘|𫵦|󰛢|󱳍|過|𠵩|𡁎|𢷣|𧿨,20,True,𠊚,0.909,𠊚,1,True,𠊚,False,False,False,True,True,False,False,False,False
M1_0125,gold/stt2_page_0234_c07_137.png,stt2,page_0234,7,中,trong,中,GOLD,s1_inter_s2_direct,"[521, 2407, 637, 2530]",136,136,||中|仲|共|冲|塚|宫|宮|工|沖|滝|珕|瑇|番|盅|祌|衝|鐧|龍|㣉|𠁦|𠁧|𠁩|𠔈|𠔗|𠜝|𡖌|𡧲|𢀚|𢒄|𢒅|𤁘|𤄯|𥁵|𥪝|𥪞|𪚚|𫏽|𬈴|𬺘|𬺚|󰔲|󰜰|󰬆|󰮁|󰮂|󰮃|󱧪|󱰿|󱲍|󱲑,52,True,𫴮,0.819,𫴮,1,True,𫴮,False,False,False,True,True,False,False,False,False
M1_0126,gold/stt2_page_0232_c05_082.png,stt2,page_0232,5,悲,bấy,悲,GOLD,s1_inter_s2_direct,"[856, 961, 962, 1088]",104,147,卑|悲|曊|碑|罢|罷|貝|買|閇|閈|閉|闭|䠋|𠇍|𠐌|𠾚|𡭼|𡮁|𤰞|𥓓|𦋼|𧟽|𨳓|𨳯|𨳰|𨳲|𨵰|𪿨|󰋇|󰛠|󰭍|󱡋|󱤙|󱤣,34,True,𠊚,0.836,𠊚,1,True,𠊚,False,False,False,True,True,False,False,False,False
