item_id,verdict,book,page,iou,image_new,label_old,label_new,label_match,tier_new,status
93107c20119898ee,correct,yen2,page_0178,1.0,gold/yen2_page_0178_c08_142.png,信,信,True,GOLD,matched
334347d71bb2f7f9,correct,yen11,page_0160,0.87,gold/yen11_page_0160_c08_134.png,体,尋,False,GOLD,label_changed
be98820f3238143d,correct,yen4,page_0284,1.0,gold/yen4_page_0284_c01_011.png,固,固,True,GOLD,matched
52a2be357ea95ac3,correct,yen11,page_0254,1.0,gold/yen11_page_0254_c04_074.png,勧,勧,True,GOLD,matched
b5b0734f2af9eac4,correct,yen4,page_0016,1.0,gold/yen4_page_0016_c08_171.png,戎,戎,True,GOLD,matched
d55df1eaf5ea6093,correct,yen11,page_0186,1.0,gold/yen11_page_0186_c06_118.png,時,時,True,GOLD,matched
eff92c35d26caa4c,correct,yen11,page_0180,1.0,gold/yen11_page_0180_c09_176.png,除,除,True,GOLD,matched
f950fb15c4a1e8ad,wrong_label,yen2,page_0048,1.0,gold/yen2_page_0048_c06_099.png,㝵,㝵,True,GOLD,matched
9f69c3e7cf582247,correct,yen11,page_0050,1.0,gold/yen11_page_0050_c05_095.png,時,時,True,GOLD,matched
9cfc5bf0095bd2e7,correct,yen4,page_0288,1.0,gold/yen4_page_0288_c07_142.png,寺,寺,True,GOLD,matched
754dd281fc558121,correct,yen2,page_0012,1.0,gold/yen2_page_0012_c07_112.png,庄,庄,True,GOLD,matched
2358abc4b306c3c8,correct,yen2,page_0110,1.0,gold/yen2_page_0110_c03_055.png,麻,麻,True,GOLD,matched
53665505b4dbe10e,correct,yen4,page_0256,1.0,gold/yen4_page_0256_c02_012.png,事,事,True,GOLD,matched
15127fd3fcf625f6,correct,yen2,page_0018,0.907,gold/yen2_page_0018_c09_178.png,於,於,True,GOLD,matched
7c75e6cdfdfb060d,correct,yen4,page_0150,1.0,gold/yen4_page_0150_c06_115.png,事,事,True,GOLD,matched
52fd9a5551a52939,correct,yen4,page_0054,1.0,gold/yen4_page_0054_c04_083.png,旦,旦,True,GOLD,matched
e7aec664b95d750a,correct,yen2,page_0162,1.0,gold/yen2_page_0162_c06_097.png,塊,塊,True,GOLD,matched
8934634ea540c14b,correct,yen2,page_0072,1.0,gold/yen2_page_0072_c09_164.png,巴,巴,True,GOLD,matched
91ea36384241e737,correct,yen11,page_0124,1.0,gold/yen11_page_0124_c09_183.png,沛,沛,True,GOLD,matched
f4562ea0e37b25f7,correct,yen2,page_0136,1.0,gold/yen2_page_0136_c06_093.png,罰,罰,True,GOLD,matched
96f7b68c30a1b05b,correct,yen11,page_0254,1.0,gold/yen11_page_0254_c02_033.png,燒,燒,True,GOLD,matched
a85a6252abbd8e9f,correct,yen4,page_0242,1.0,gold/yen4_page_0242_c08_151.png,寺,寺,True,GOLD,matched
24532e1ac4d38c15,correct,yen4,page_0132,1.0,gold/yen4_page_0132_c04_038.png,於,於,True,GOLD,matched
ec48604e8649d968,correct,yen11,page_0298,1.0,gold/yen11_page_0298_c04_069.png,信,信,True,GOLD,matched
15096c70e6ee150c,correct,yen11,page_0250,1.0,gold/yen11_page_0250_c09_205.png,核,核,True,GOLD,matched
278617925fc57d7c,correct,yen2,page_0090,1.0,gold/yen2_page_0090_c07_129.png,代,代,True,GOLD,matched
dfc4580f04e795d2,correct,yen11,page_0256,1.0,gold/yen11_page_0256_c09_188.png,卒,卒,True,GOLD,matched
53378eb6dbed6f98,correct,yen2,page_0040,1.0,gold/yen2_page_0040_c03_042.png,打,打,True,GOLD,matched
50eb09cf6295e8a7,correct,yen2,page_0058,1.0,gold/yen2_page_0058_c09_190.png,調,調,True,GOLD,matched
7ae25d918f12edc4,correct,yen4,page_0270,1.0,gold/yen4_page_0270_c06_119.png,碎,碎,True,GOLD,matched
0f08fdce40ffb980,correct,yen2,page_0208,0.928,gold/yen2_page_0208_c07_119.png,支,支,True,GOLD,matched
67f32d2df1abfeff,correct,yen2,page_0190,1.0,gold/yen2_page_0190_c08_142.png,婦,婦,True,GOLD,matched
bbf1cf7f16fba1d1,correct,yen11,page_0040,0.785,gold/yen11_page_0040_c09_189.png,殚,殚,True,GOLD,matched
8d1a99b0d3bab65b,correct,yen4,page_0034,1.0,gold/yen4_page_0034_c05_092.png,平,平,True,GOLD,matched
eea66c0381c1552f,correct,yen11,page_0282,1.0,gold/yen11_page_0282_c02_042.png,折,折,True,GOLD,matched
6b8b34076178aba0,correct,yen4,page_0206,1.0,gold/yen4_page_0206_c04_078.png,詳,詳,True,GOLD,matched
029d0dfeaf7fcb7a,correct,yen11,page_0170,0.82,gold/yen11_page_0170_c09_111.png,罢,罢,True,GOLD,matched
e4e452b7063497cd,correct,yen11,page_0106,1.0,gold/yen11_page_0106_c01_016.png,庒,庒,True,GOLD,matched
61a76f15e15a119c,correct,yen4,page_0060,1.0,gold/yen4_page_0060_c08_157.png,除,除,True,GOLD,matched
71900ad0ce9bd7e3,correct,yen4,page_0290,1.0,gold/yen4_page_0290_c03_052.png,列,列,True,GOLD,matched
d7e1be4c908434fe,correct,yen11,page_0106,1.0,gold/yen11_page_0106_c01_008.png,茹,茹,True,GOLD,matched
dc2c1497189624da,correct,yen2,page_0048,0.776,gold/yen2_page_0048_c03_043.png,㝵,㝵,True,GOLD,matched
b83a8be03844b4cd,correct,yen4,page_0088,0.417,,欣,,False,,orphan
024d91ad0d6be252,correct,yen11,page_0128,1.0,gold/yen11_page_0128_c04_069.png,於,於,True,GOLD,matched
95ff8ff809a896ce,correct,yen4,page_0140,1.0,gold/yen4_page_0140_c08_170.png,年,年,True,GOLD,matched
083825a0ba52dd3d,correct,yen4,page_0132,1.0,gold/yen4_page_0132_c05_072.png,扒,扒,True,GOLD,matched
7cb9dd5fc0747d6e,correct,yen4,page_0208,1.0,gold/yen4_page_0208_c07_146.png,証,証,True,GOLD,matched
222dcc7633363641,correct,yen2,page_0202,1.0,gold/yen2_page_0202_c09_152.png,終,終,True,GOLD,matched
6d39c910ea16af80,correct,yen2,page_0326,1.0,gold/yen2_page_0326_c07_126.png,寺,寺,True,GOLD,matched
a1747b99b18d8c93,correct,yen2,page_0052,0.936,gold/yen2_page_0052_c01_015.png,道,道,True,GOLD,matched
40d8df854ef07f39,correct,yen2,page_0032,0.677,gold/yen2_page_0032_c07_144.png,連,連,True,GOLD,matched
3f66ccfdd1029be8,correct,yen11,page_0090,0.397,,傳,,False,,orphan
fe505a5e082495e1,correct,yen4,page_0136,1.0,gold/yen4_page_0136_c03_057.png,礼,礼,True,GOLD,matched
750ad472cdac0cbc,correct,yen11,page_0190,1.0,gold/yen11_page_0190_c06_121.png,官,官,True,GOLD,matched
2101341af67dbe98,correct,yen4,page_0016,1.0,gold/yen4_page_0016_c09_184.png,离,离,True,GOLD,matched
783ac2ff97269f68,correct,yen11,page_0188,1.0,gold/yen11_page_0188_c02_026.png,字,字,True,GOLD,matched
33ee808543e064d1,wrong_image,yen11,page_0136,1.0,gold/yen11_page_0136_c01_021.png,眉,眉,True,GOLD,matched
400495a89d3de3f2,correct,yen11,page_0030,0.614,gold/yen11_page_0030_c08_142.png,伝,伝,True,GOLD,matched
207f383b0195d436,correct,yen11,page_0264,1.0,gold/yen11_page_0264_c03_045.png,奴,奴,True,GOLD,matched
b6241918c11470bc,correct,yen4,page_0084,1.0,gold/yen4_page_0084_c09_182.png,改,改,True,GOLD,matched
b4f98e4b3679c3ca,correct,yen2,page_0174,1.0,gold/yen2_page_0174_c02_035.png,几,几,True,GOLD,matched
b4659e011eaf5842,correct,yen4,page_0166,1.0,gold/yen4_page_0166_c08_171.png,碎,碎,True,GOLD,matched
dfbf9b5e0973d0ef,correct,yen2,page_0210,1.0,gold/yen2_page_0210_c02_035.png,刀,刀,True,GOLD,matched
95e3c2115994f8df,correct,yen2,page_0282,1.0,gold/yen2_page_0282_c05_084.png,別,別,True,GOLD,matched
6b13fe8ab5601264,correct,yen4,page_0096,1.0,gold/yen4_page_0096_c01_017.png,主,主,True,GOLD,matched
53489b04ab528a18,correct,yen2,page_0328,1.0,gold/yen2_page_0328_c09_170.png,之,之,True,GOLD,matched
3039da70f729f3db,correct,yen2,page_0244,1.0,gold/yen2_page_0244_c09_162.png,城,城,True,GOLD,matched
3c150304916ef7f3,correct,yen2,page_0216,1.0,gold/yen2_page_0216_c04_068.png,命,命,True,GOLD,matched
fd44f7d957eab647,correct,yen2,page_0182,1.0,gold/yen2_page_0182_c05_081.png,覩,覩,True,GOLD,matched
5cabdf5c220d4a63,correct,yen11,page_0022,1.0,gold/yen11_page_0022_c07_153.png,罪,罪,True,GOLD,matched
72c2cc3bbb45f332,correct,yen11,page_0166,1.0,gold/yen11_page_0166_c03_051.png,女,女,True,GOLD,matched
9d33c0abca68679a,correct,yen4,page_0260,1.0,gold/yen4_page_0260_c09_181.png,碎,碎,True,GOLD,matched
89d24a8c2a8df8ea,correct,yen4,page_0156,1.0,gold/yen4_page_0156_c04_059.png,年,年,True,GOLD,matched
eb4196b227209f5e,correct,yen11,page_0054,1.0,gold/yen11_page_0054_c04_082.png,娘,娘,True,GOLD,matched
a3f7957bc9efca20,correct,yen4,page_0244,1.0,gold/yen4_page_0244_c08_164.png,底,底,True,GOLD,matched
21094c74b50f5b3d,correct,yen4,page_0054,1.0,gold/yen4_page_0054_c02_025.png,体,体,True,GOLD,matched
773c60eb6bc18691,correct,yen2,page_0018,1.0,gold/yen2_page_0018_c01_014.png,庄,庄,True,GOLD,matched
13d91eabe27b4f97,correct,yen4,page_0034,1.0,gold/yen4_page_0034_c03_060.png,饒,饒,True,GOLD,matched
88799bb026c5dffc,correct,yen11,page_0146,1.0,gold/yen11_page_0146_c03_044.png,帝,帝,True,GOLD,matched
3c105a86dea26342,correct,yen4,page_0208,1.0,gold/yen4_page_0208_c06_130.png,歇,歇,True,GOLD,matched
703c6af1ffc2a56c,correct,yen11,page_0086,1.0,gold/yen11_page_0086_c03_033.png,昆,昆,True,GOLD,matched
beb1058a9185d2e2,correct,yen11,page_0166,1.0,gold/yen11_page_0166_c03_052.png,為,為,True,GOLD,matched
2c3ae57f8a954517,correct,yen2,page_0238,1.0,gold/yen2_page_0238_c01_007.png,批,批,True,GOLD,matched
1b2c4f301d3cb9d0,correct,yen2,page_0262,1.0,gold/yen2_page_0262_c03_039.png,㐌,㐌,True,GOLD,matched
b30c5496c57f89bc,correct,yen11,page_0108,1.0,gold/yen11_page_0108_c04_068.png,主,主,True,GOLD,matched
65f07b7073d91d1e,correct,yen11,page_0192,1.0,gold/yen11_page_0192_c08_158.png,迦,迦,True,GOLD,matched
dfcb59d6f6a5ebbc,correct,yen11,page_0286,1.0,gold/yen11_page_0286_c03_061.png,堂,堂,True,GOLD,matched
bb59ece9ca39c8e5,correct,yen4,page_0054,0.196,,徳,,False,,orphan
2d276138d76331fd,wrong_label,yen11,page_0256,1.0,gold/yen11_page_0256_c09_180.png,㝵,㝵,True,GOLD,matched
753015f921fa3d0a,correct,yen4,page_0056,1.0,gold/yen4_page_0056_c02_039.png,罢,罢,True,GOLD,matched
f04c2f46d24a2863,correct,yen2,page_0244,1.0,gold/yen2_page_0244_c06_101.png,嵩,嵩,True,GOLD,matched
f084f6d066b9a6f3,correct,yen2,page_0182,1.0,gold/yen2_page_0182_c01_008.png,門,門,True,GOLD,matched
e3ba9f0d6b32553e,correct,yen4,page_0290,1.0,gold/yen4_page_0290_c03_058.png,願,願,True,GOLD,matched
b821060ff1c38763,correct,yen11,page_0240,1.0,gold/yen11_page_0240_c08_162.png,眉,眉,True,GOLD,matched
e51d430397f3d554,correct,yen11,page_0068,1.0,gold/yen11_page_0068_c03_055.png,四,四,True,GOLD,matched
26eb9ebb4b2774bb,correct,yen11,page_0198,1.0,gold/yen11_page_0198_c03_049.png,宜,宜,True,GOLD,matched
8e4762cd43609b71,correct,yen2,page_0306,1.0,gold/yen2_page_0306_c01_010.png,徳,徳,True,GOLD,matched
39426b7b89232035,correct,yen2,page_0060,1.0,gold/yen2_page_0060_c06_129.png,主,主,True,GOLD,matched
6c0a7f34348176b7,correct,yen2,page_0020,1.0,gold/yen2_page_0020_c09_165.png,碎,碎,True,GOLD,matched
f62d0ccaacffd1d5,correct,yen2,page_0064,1.0,gold/yen2_page_0064_c01_009.png,官,官,True,GOLD,matched
51f21d03c26e6976,correct,yen11,page_0018,0.45,,旦,,False,,orphan
1084d8626fe03077,correct,yen2,page_0168,1.0,gold/yen2_page_0168_c05_074.png,内,内,True,GOLD,matched
d99a45b6b8b39ea8,correct,yen11,page_0154,1.0,gold/yen11_page_0154_c02_029.png,塊,塊,True,GOLD,matched
cf4a9ba4a9ff23ef,correct,yen11,page_0212,1.0,gold/yen11_page_0212_c07_137.png,欺,欺,True,GOLD,matched
fcacbcb97e8a0e1f,correct,yen4,page_0176,1.0,gold/yen4_page_0176_c06_125.png,駭,駭,True,GOLD,matched
0b318c4c8b7dc81d,correct,yen11,page_0244,1.0,gold/yen11_page_0244_c09_186.png,厨,厨,True,GOLD,matched
89ff385491e91afe,correct,yen4,page_0192,1.0,gold/yen4_page_0192_c08_143.png,固,固,True,GOLD,matched
14d69d0b2f373a82,correct,yen11,page_0086,1.0,gold/yen11_page_0086_c08_140.png,凜,凜,True,GOLD,matched
6f91331744e73586,correct,yen4,page_0140,1.0,gold/yen4_page_0140_c09_190.png,時,時,True,GOLD,matched
6774cc1f513cf8d5,correct,yen11,page_0070,1.0,gold/yen11_page_0070_c02_039.png,功,功,True,GOLD,matched
ffeecfba82aa9c66,correct,yen11,page_0126,1.0,gold/yen11_page_0126_c01_021.png,固,固,True,GOLD,matched
50c0fc21775927ea,correct,yen4,page_0058,1.0,,意,nan,False,REVIEW,label_changed
f72f9732e5491c0c,correct,yen4,page_0188,1.0,gold/yen4_page_0188_c07_133.png,体,体,True,GOLD,matched
50f019d497ae30ea,correct,yen4,page_0102,1.0,gold/yen4_page_0102_c01_010.png,命,命,True,GOLD,matched
07b7202c1de96bbd,correct,yen2,page_0088,1.0,gold/yen2_page_0088_c01_000.png,共,共,True,GOLD,matched
cb0dd27f19258e67,correct,yen4,page_0066,1.0,gold/yen4_page_0066_c09_171.png,扒,扒,True,GOLD,matched
5f9d00e2dc9bc80d,correct,yen11,page_0088,1.0,gold/yen11_page_0088_c08_174.png,尼,尼,True,GOLD,matched
edde71ff5ff98aba,correct,yen2,page_0250,1.0,gold/yen2_page_0250_c01_013.png,朱,朱,True,GOLD,matched
ccdb92bcbfab52ae,correct,yen2,page_0046,1.0,gold/yen2_page_0046_c03_045.png,官,官,True,GOLD,matched
42900866d108bd9a,correct,yen11,page_0270,1.0,gold/yen11_page_0270_c03_050.png,命,命,True,GOLD,matched
08a75e08359d0065,correct,yen11,page_0034,1.0,gold/yen11_page_0034_c02_034.png,時,時,True,GOLD,matched
6335c8cd78033538,correct,yen4,page_0116,0.752,gold/yen4_page_0116_c04_074.png,几,几,True,GOLD,matched
10ab90232c4c965c,correct,yen4,page_0088,1.0,gold/yen4_page_0088_c03_035.png,先,先,True,GOLD,matched
ab9ba129157f6832,correct,yen2,page_0228,1.0,gold/yen2_page_0228_c08_134.png,几,几,True,GOLD,matched
7fd134904ca63730,correct,yen11,page_0036,1.0,gold/yen11_page_0036_c04_073.png,奴,奴,True,GOLD,matched
e9319d6c1dea7d19,correct,yen2,page_0316,1.0,gold/yen2_page_0316_c09_135.png,牙,牙,True,GOLD,matched
2203e6521c69cf6b,correct,yen2,page_0038,1.0,gold/yen2_page_0038_c02_034.png,衣,衣,True,GOLD,matched
b5c8f903b5e6085c,correct,yen4,page_0226,1.0,gold/yen4_page_0226_c05_091.png,其,其,True,GOLD,matched
8b1a3b99675c8114,correct,yen4,page_0298,1.0,gold/yen4_page_0298_c03_049.png,㐌,㐌,True,GOLD,matched
ab24c1bebf6392c3,correct,yen11,page_0104,1.0,gold/yen11_page_0104_c06_108.png,之,之,True,GOLD,matched
15a90afff87f1ee7,correct,yen2,page_0200,1.0,gold/yen2_page_0200_c05_095.png,連,連,True,GOLD,matched
ba6d9eff8c7d9e33,unsure,yen2,page_0222,1.0,gold/yen2_page_0222_c07_118.png,庄,庄,True,GOLD,matched
43491783fdf2e94c,correct,yen4,page_0150,1.0,gold/yen4_page_0150_c02_033.png,意,意,True,GOLD,matched
e2c6759d791648be,correct,yen4,page_0046,0.819,gold/yen4_page_0046_c07_141.png,沚,沚,True,GOLD,matched
db158dd708da66c6,correct,yen11,page_0104,1.0,gold/yen11_page_0104_c06_102.png,踈,踈,True,GOLD,matched
78b0990f9cd1b9fe,correct,yen11,page_0144,1.0,gold/yen11_page_0144_c06_113.png,如,如,True,GOLD,matched
33b6c4260283de04,correct,yen2,page_0142,1.0,gold/yen2_page_0142_c01_001.png,中,中,True,GOLD,matched
ff953601f52ea907,correct,yen4,page_0034,1.0,gold/yen4_page_0034_c05_105.png,朱,朱,True,GOLD,matched
7df9dd4d3b0da25b,correct,yen2,page_0194,1.0,gold/yen2_page_0194_c01_003.png,中,中,True,GOLD,matched
5e05207db7ee0178,correct,yen11,page_0190,1.0,gold/yen11_page_0190_c08_150.png,先,先,True,GOLD,matched
d24419ae41ec9895,correct,yen2,page_0172,1.0,gold/yen2_page_0172_c05_087.png,虚,虚,True,GOLD,matched
1ddc32bf2b26664f,correct,yen11,page_0012,1.0,gold/yen11_page_0012_c05_089.png,撰,撰,True,GOLD,matched
047eb13ec683f353,correct,yen11,page_0228,1.0,gold/yen11_page_0228_c08_165.png,嵬,嵬,True,GOLD,matched
fb438aa292d7a054,correct,yen11,page_0076,1.0,gold/yen11_page_0076_c08_151.png,庄,庄,True,GOLD,matched
05ea3a40b89d3de2,wrong_label,yen4,page_0282,1.0,gold/yen4_page_0282_c07_147.png,㝵,㝵,True,GOLD,matched
2471bd5df39a75c5,correct,yen2,page_0188,1.0,gold/yen2_page_0188_c04_058.png,主,主,True,GOLD,matched
2a8a3dc5a8dc9ee1,correct,yen11,page_0220,0.697,gold/yen11_page_0220_c09_179.png,麻,麻,True,GOLD,matched
17546e985c1488fb,correct,yen4,page_0060,1.0,gold/yen4_page_0060_c05_099.png,朱,朱,True,GOLD,matched
4575305912972a21,correct,yen4,page_0146,1.0,gold/yen4_page_0146_c05_067.png,欣,欣,True,GOLD,matched
4755a029e5515ae2,correct,yen4,page_0276,1.0,gold/yen4_page_0276_c06_113.png,碌,碌,True,GOLD,matched
ce29d516cf47f1f5,correct,yen2,page_0284,1.0,gold/yen2_page_0284_c05_092.png,没,没,True,GOLD,matched
84b1ad334f79931a,correct,yen2,page_0198,1.0,gold/yen2_page_0198_c09_164.png,吏,吏,True,GOLD,matched
422e0e0be7626c9b,correct,yen11,page_0234,1.0,gold/yen11_page_0234_c09_173.png,实,实,True,GOLD,matched
4c867ffcda3e90d7,correct,yen4,page_0146,0.858,gold/yen4_page_0146_c08_129.png,鈽,鈽,True,GOLD,matched
faf64ecc073f5590,correct,yen4,page_0132,1.0,gold/yen4_page_0132_c01_002.png,几,几,True,GOLD,matched
d1a5d335ebdd0b8b,correct,yen11,page_0150,1.0,gold/yen11_page_0150_c05_099.png,烏,烏,True,GOLD,matched
1d10b94c507515d8,correct,yen4,page_0210,1.0,gold/yen4_page_0210_c08_171.png,盅,盅,True,GOLD,matched
a9b0ce9b236602c9,correct,yen11,page_0250,0.791,gold/yen11_page_0250_c07_146.png,秋,秋,True,GOLD,matched
b699afebea20a8bf,correct,yen4,page_0182,1.0,gold/yen4_page_0182_c08_187.png,神,神,True,GOLD,matched
43fb3c83ac439fb2,correct,yen2,page_0286,1.0,gold/yen2_page_0286_c02_033.png,末,末,True,GOLD,matched
2490947159a515d0,correct,yen4,page_0176,1.0,gold/yen4_page_0176_c05_093.png,特,特,True,GOLD,matched
b5c200df7c3976c8,correct,yen2,page_0324,1.0,gold/yen2_page_0324_c02_032.png,蓮,蓮,True,GOLD,matched
dcb0d8f6215709c1,correct,yen11,page_0188,1.0,gold/yen11_page_0188_c08_151.png,之,之,True,GOLD,matched
74eaf3b00b78f752,correct,yen4,page_0030,1.0,gold/yen4_page_0030_c09_187.png,麻,麻,True,GOLD,matched
414af306039dcdfc,wrong_label,yen2,page_0078,1.0,gold/yen2_page_0078_c07_146.png,灵,灵,True,GOLD,matched
beb5d6ddf1fd5c67,correct,yen11,page_0016,1.0,gold/yen11_page_0016_c03_045.png,渚,渚,True,GOLD,matched
99566e482f0019f0,correct,yen4,page_0030,1.0,gold/yen4_page_0030_c04_077.png,麻,麻,True,GOLD,matched
3dd8de4eed3f261d,correct,yen2,page_0028,1.0,gold/yen2_page_0028_c08_157.png,於,於,True,GOLD,matched
94275e39921b87ae,correct,yen11,page_0150,1.0,gold/yen11_page_0150_c04_079.png,矯,矯,True,GOLD,matched
8218b5cd77546002,correct,yen2,page_0220,1.0,gold/yen2_page_0220_c07_121.png,役,役,True,GOLD,matched
5516006cc38cf929,correct,yen11,page_0260,1.0,gold/yen11_page_0260_c05_090.png,朱,朱,True,GOLD,matched
2ca653e2d1875a24,correct,yen2,page_0148,1.0,gold/yen2_page_0148_c04_072.png,朱,朱,True,GOLD,matched
90728ef9e4e204ff,correct,yen11,page_0226,1.0,gold/yen11_page_0226_c05_095.png,欺,欺,True,GOLD,matched
3499820801848a72,correct,yen11,page_0044,0.809,gold/yen11_page_0044_c02_038.png,悶,悶,True,GOLD,matched
e419781d70fc74a6,correct,yen2,page_0056,0.491,,漂,,False,,orphan
46ce9fdc39d8cbde,correct,yen4,page_0144,1.0,gold/yen4_page_0144_c01_016.png,麻,麻,True,GOLD,matched
954afcaa66eabbd1,correct,yen2,page_0052,1.0,gold/yen2_page_0052_c02_043.png,麻,麻,True,GOLD,matched
1dd656c995122cbe,correct,yen4,page_0252,1.0,gold/yen4_page_0252_c07_160.png,畧,畧,True,GOLD,matched
bcb2edaba36b81aa,correct,yen11,page_0096,1.0,gold/yen11_page_0096_c04_070.png,矯,矯,True,GOLD,matched
f3511f4e5ce0dbc5,correct,yen2,page_0068,1.0,gold/yen2_page_0068_c02_027.png,事,事,True,GOLD,matched
6c86e87e66ae8bfa,correct,yen4,page_0046,0.613,gold/yen4_page_0046_c06_120.png,别,别,True,GOLD,matched
320e856d2cc85e36,correct,yen4,page_0092,1.0,gold/yen4_page_0092_c07_138.png,主,主,True,GOLD,matched
be468d6edd88feba,correct,yen2,page_0132,1.0,gold/yen2_page_0132_c06_116.png,悶,悶,True,GOLD,matched
617cd60ad64866ee,correct,yen11,page_0150,1.0,gold/yen11_page_0150_c08_167.png,奴,奴,True,GOLD,matched
277b8353cbc00057,correct,yen11,page_0030,1.0,gold/yen11_page_0030_c09_147.png,㝵,㝵,True,GOLD,matched
c9e67833120d58af,correct,yen4,page_0026,1.0,gold/yen4_page_0026_c05_089.png,别,别,True,GOLD,matched
4af36186da5ced03,wrong_image,yen2,page_0134,1.0,gold/yen2_page_0134_c01_015.png,次,次,True,GOLD,matched
7f1965bb0caf8c7b,correct,yen11,page_0246,1.0,gold/yen11_page_0246_c01_007.png,碎,碎,True,GOLD,matched
755a68d8a4fc650a,correct,yen2,page_0148,1.0,gold/yen2_page_0148_c08_154.png,礼,礼,True,GOLD,matched
b01ad31b0525a4ee,correct,yen11,page_0072,1.0,gold/yen11_page_0072_c08_145.png,支,支,True,GOLD,matched
9b7e23751cadc959,correct,yen2,page_0198,1.0,gold/yen2_page_0198_c09_155.png,碎,碎,True,GOLD,matched
000b1e58a0da6ade,correct,yen4,page_0116,1.0,gold/yen4_page_0116_c07_146.png,㐌,㐌,True,GOLD,matched
d95385647f1894d5,correct,yen2,page_0048,1.0,gold/yen2_page_0048_c08_158.png,塊,塊,True,GOLD,matched
12ecdf10dc274f2b,correct,yen2,page_0094,1.0,gold/yen2_page_0094_c09_187.png,𡗶,𡗶,True,GOLD,matched
f152ecb433a291c5,correct,yen4,page_0226,1.0,gold/yen4_page_0226_c05_106.png,庄,庄,True,GOLD,matched
4b179cd823683cca,correct,yen11,page_0100,0.867,gold/yen11_page_0100_c06_120.png,城,城,True,GOLD,matched
a53cb6467f4cae95,correct,yen11,page_0024,0.653,gold/yen11_page_0024_c05_099.png,皮,皮,True,GOLD,matched
7bc65d79da718218,correct,yen2,page_0072,1.0,gold/yen2_page_0072_c06_108.png,衣,衣,True,GOLD,matched
ccd7cce2298935b0,correct,yen4,page_0064,1.0,gold/yen4_page_0064_c06_122.png,事,事,True,GOLD,matched
0d7805214ec67a83,correct,yen2,page_0132,1.0,gold/yen2_page_0132_c09_167.png,𡗶,𡗶,True,GOLD,matched
56b239388a3b1c98,correct,yen11,page_0072,1.0,gold/yen11_page_0072_c05_103.png,中,中,True,GOLD,matched
e9829bd0850a4a13,correct,yen4,page_0056,1.0,gold/yen4_page_0056_c07_138.png,灵,灵,True,GOLD,matched
bcee28dd3afefce2,wrong_label,yen4,page_0252,1.0,gold/yen4_page_0252_c02_046.png,牢,牢,True,GOLD,matched
c3f199422b49ff36,correct,yen4,page_0170,1.0,gold/yen4_page_0170_c01_009.png,油,油,True,GOLD,matched
0afa41db1548a709,correct,yen4,page_0102,1.0,gold/yen4_page_0102_c02_029.png,昆,昆,True,GOLD,matched
44ea6f494dd4636b,correct,yen4,page_0174,1.0,gold/yen4_page_0174_c06_128.png,固,固,True,GOLD,matched
450c3348f0d3fb8f,correct,yen2,page_0024,0.572,gold/yen2_page_0024_c01_009.png,仍,仍,True,GOLD,matched
bf58e986a967f6b2,correct,yen4,page_0090,0.477,,碎,,False,,orphan
3b5b27fd103587be,correct,yen11,page_0140,1.0,gold/yen11_page_0140_c02_027.png,唯,唯,True,GOLD,matched
bfdbac995a95671a,correct,yen11,page_0180,1.0,gold/yen11_page_0180_c05_093.png,世,世,True,GOLD,matched
981861acf115c3dd,correct,yen11,page_0166,1.0,gold/yen11_page_0166_c09_187.png,対,対,True,GOLD,matched
ed72ffae206506d7,correct,yen11,page_0078,1.0,gold/yen11_page_0078_c03_053.png,冷,冷,True,GOLD,matched
cc657c6681231322,correct,yen4,page_0260,1.0,gold/yen4_page_0260_c03_053.png,麻,麻,True,GOLD,matched
e80064eb56100555,correct,yen2,page_0194,1.0,gold/yen2_page_0194_c07_119.png,官,官,True,GOLD,matched
e13dd4bc6e579f1e,correct,yen4,page_0066,1.0,gold/yen4_page_0066_c05_094.png,欺,欺,True,GOLD,matched
e70a422a76935fac,correct,yen4,page_0044,1.0,gold/yen4_page_0044_c07_146.png,浪,浪,True,GOLD,matched
8e35dd3a370d6299,correct,yen4,page_0138,0.7,gold/yen4_page_0138_c05_107.png,庄,庄,True,GOLD,matched
022584f20dcec40f,correct,yen2,page_0252,1.0,gold/yen2_page_0252_c04_069.png,時,時,True,GOLD,matched
9bce493f60cf38fb,correct,yen2,page_0292,1.0,gold/yen2_page_0292_c04_073.png,亊,亊,True,GOLD,matched
7f2506a57e95f151,correct,yen2,page_0140,1.0,gold/yen2_page_0140_c07_109.png,些,些,True,GOLD,matched
9762bba71a1dcf1e,correct,yen11,page_0050,1.0,gold/yen11_page_0050_c01_018.png,㛪,㛪,True,GOLD,matched
53b25f20414e7d41,correct,yen11,page_0212,1.0,gold/yen11_page_0212_c05_093.png,重,重,True,GOLD,matched
d7220a62963e4af5,correct,yen4,page_0278,1.0,gold/yen4_page_0278_c06_130.png,襖,襖,True,GOLD,matched
881d0783dcebabc7,correct,yen2,page_0274,0.807,gold/yen2_page_0274_c03_049.png,懶,懶,True,GOLD,matched
3c67b33480335fd9,correct,yen11,page_0102,1.0,gold/yen11_page_0102_c01_005.png,支,支,True,GOLD,matched
06168e05d6623069,correct,yen4,page_0124,1.0,gold/yen4_page_0124_c02_029.png,冷,冷,True,GOLD,matched
e3955ab0730df7bc,correct,yen2,page_0214,1.0,gold/yen2_page_0214_c01_006.png,生,生,True,GOLD,matched
