item_id,ai_decision,confidence,label,syllable,rule,image,reason
ac985ca2cfbc66ef,unsure,0.5,塊,khỏi,s2_inter_s3_corrected,silver/yen4_page_0070_c01_010.png,Giống 鬼 (田+儿+厶) nhưng không rõ bộ 土 bên trái của 塊.
cba909396269818c,unsure,0.5,佇,giư,s1_inter_s3_out_of_dict,silver/yen2_page_0116_c05_093.png,Có mái + thân nhưng không rõ bộ 亻 + 宁 của 佇; glyph mờ.
f1cb22b94f37e9a7,unsure,0.5,浪,răng,s2_inter_s3_corrected,silver/yen4_page_0084_c01_003.png,"Thân giống 良/衣 hợp với 浪, nhưng bộ 氵 mờ và có nhiễu phía trên."
f69fd97c3a048417,wrong_image,0.5,各,các,s2_inter_s3_corrected,silver/yen4_page_0182_c03_071.png,"Crop mờ/cắt cụt, không thấy rõ 夂 + 口 của 各; không nhận ra."
09365e8626e31cb3,wrong_image,0.5,撰,chọn,s2_inter_s3_corrected,silver/yen4_page_0076_c02_031.png,"Crop rối/cắt lệch, không thấy rõ cấu trúc 扌+巽 của 撰 trong ref; nét dọc chồng lộn xộn."
3a0890532aa39521,wrong_label,0.5,鬼,quỷ,s2_inter_s3_corrected,silver/yen11_page_0142_c04_077.png,"Crop đáy là bộ 心 (dạng 思/恖), không có chân 儿+厶 của 鬼 trong ref; là chữ bộ tâm khác."
4a42afb7740ace35,unsure,0.5,壳,xác,s2_inter_s3_corrected,silver/yen2_page_0128_c03_057.png,"Đáy crop giống bộ 虍/虎 hơn là 冖+几 của 壳; ảnh mờ, có nét lạ trên đầu nên khó chắc."
43f28d489de6d89f,wrong_label,0.5,德,đức,s2_inter_s3_corrected,silver/yen11_page_0130_c01_001.png,"Crop đầu 尸/戶, đáy nét sổ/辶, không có bộ 彳 và đáy 心 của 德 trong ref; chữ khác."
c5731801a0f83f35,wrong_label,0.5,撩,lêu,s3_head_bank_consensus,silver/yen2_page_0122_c05_096.png,"Chữ chính là chữ bộ 罒 (罒 net) chiếm phần trên, không có bộ 扌; không phải 撩."
b16eaae833c81f60,wrong_label,0.5,衣,ấy,s2_inter_s3_corrected,silver/yen2_page_0026_c01_015.png,"Crop là glyph rậm nét kiểu 幺/纟 (giống 幾/綏), không hề giống 衣 sạch của ref."
07d05e76829fa159,wrong_image,0.5,獄,ngục,s3_head_bank_consensus,silver/yen11_page_0250_c04_087.png,Crop dính 2 chữ: 地 (full: 土+也) phía trên + 獄 phía dưới (địa ngục); 獄 đúng nhưng ảnh gồm cả 地.
224c4475f6581001,wrong_label,0.5,寺,thì,s2_inter_s3_corrected,silver/yen2_page_0048_c04_069.png,Đỉnh crop là ô vuông kín (日/田) chứ không phải 土; không khớp 寺.
fa1f3c04c25e83b6,wrong_label,0.5,塊,hồn,s2_inter_s3_corrected,silver/yen4_page_0202_c03_060.png,"Crop có bộ 心 (忍/恩), khác 塊 (土+鬼); không khớp."
f0814469dc9fda7c,wrong_label,0.5,渚,chưa,s2_inter_s3_corrected,silver/yen2_page_0022_c06_112.png,"Không thấy 氵+者; crop có bộ 辶 và chữ khác, không phải 渚."
f1313070244b5708,wrong_label,0.5,渚,chớ,s2_inter_s3_corrected,silver/yen2_page_0022_c02_039.png,"Crop giống 爾/兩 ở trên, không có 氵+者 của 渚."
99b475607ce2776f,wrong_label,0.5,魂,hồn,s2_inter_s3_corrected,silver/yen4_page_0156_c05_069.png,"Crop là chữ ghép trên-dưới có bộ 心 (人+恩), khác 魂 (云+鬼 trái-phải)."
c278244e92fc2d24,wrong_label,0.5,衣,ấy,s2_inter_s3_corrected,silver/yen11_page_0118_c02_029.png,Crop có ô vuông (臣/巨) phía trên + 父 phía dưới; không phải 衣 (亠 + thân xòe) như ref.
1a9f481a4289c245,wrong_label,0.5,寺,thì,s2_inter_s3_corrected,silver/yen2_page_0138_c07_139.png,"Glyph trong crop đậm, có đáy dạng ô 月/日 (giống 青), không phải 寺 đơn giản (土+寸) trong ref."
015eec0d871eecfc,wrong_label,0.5,寺,thì,s2_inter_s3_corrected,silver/yen2_page_0316_c03_052.png,"Crop là glyph phức tạp dạng 老/毘, không phải 寺 đơn giản (土+寸) trong ref."
1769aa5542528e82,wrong_image,0.5,安,an,s2_inter_s3_corrected,silver/yen4_page_0160_c07_152.png,Dính 2 chữ: hộp 冈 trên + 女 dưới; không phải 安 (宀+女)
bb13becabfb835ff,wrong_label,0.5,味,mùi,s2_inter_s3_corrected,silver/yen4_page_0302_c04_062.png,"Crop giong 未/朱 tron, khong thay ro bo 口 cua 味; co the la 未 (mui)."
bdf568c847aade21,wrong_image,0.5,強,càng,s2_inter_s3_corrected,silver/yen4_page_0238_c05_095.png,"Phan tren toi/dinh, phan duoi giong 石; khong thanh 強 (弓+虽) sach -> cat loi."
212634d36f4a532c,wrong_image,0.5,囉,ra,s3_head_bank_consensus,silver/yen4_page_0260_c05_092.png,"Crop thua/nho (囗+兀), khong phai 囉 phuc tap; giong cat cut hoac nhieu."
d19aeb2ceed21210,unsure,0.5,魂,hồn,s2_inter_s3_corrected,silver/yen2_page_0062_c08_164.png,"Phần dưới giống bộ 鬼, phần trên như 云 (đọc hồn hợp lý) nhưng xếp dọc và tách rời, không chắc là 魂 sạch hay lỗi cắt."
276c03a9dded5c3d,wrong_image,0.5,吒,cha,s2_inter_s3_corrected,silver/yen4_page_0088_c02_016.png,"Crop lộn xộn: có glyph 才/于 tách rời phía trên phần 口+乇 → nghi cắt dính 2 chữ, không phải 吒 sạch."
abaf495e7f53a984,wrong_image,0.5,㐌,đã,s2_inter_s3_corrected,silver/yen2_page_0122_c07_146.png,"Crop lộn xộn nhiều mảnh (chấm trên + ô giữa giống 电 + nét dưới), không phải 㐌; lỗi cắt/dính."
806709bfa38b90fa,wrong_image,0.5,扒,bắt,s2_inter_s3_corrected,silver/yen2_page_0096_c04_070.png,"Crop dính 2 chữ xếp dọc (trên bộ thủy, dưới nét tay); 扒 là chữ trái-phải nên không khớp; lỗi cắt."
0e938dc084c7cf00,wrong_label,0.5,餅,bánh,s2_inter_s3_corrected,silver/yen2_page_0134_c08_165.png,"Crop có bộ 尸/户 trên đầu, không thấy bộ 食 của 餅; trông giống 屏 hơn."
af37128f5393b220,wrong_image,0.5,徳,đức,s2_inter_s3_corrected,silver/yen2_page_0066_c07_143.png,"Crop xếp dọc (trên 虍/声, dưới 石), không có bộ 彳 và 心 của 徳; lỗi cắt hoặc khác chữ."
0758560be20def67,wrong_image,0.5,苔,đầy,s2_inter_s3_corrected,silver/yen2_page_0224_c02_036.png,Crop dính chữ ô 回 bên trên + phần 艹+口 dưới; bộ 艹 không nằm đỉnh như 苔; lỗi cắt.
16089f6e1d26adf3,wrong_image,0.5,閉,bấy,s2_inter_s3_corrected,silver/yen4_page_0244_c09_184.png,Phần dưới khớp 閉 (門+才) nhưng có chữ ô (用/冊) dính bên trên; lỗi cắt.
f27388f48eaa8f71,wrong_label,0.5,双,song,s2_inter_s3_corrected,silver/yen11_page_0138_c09_184.png,"Crop là ⿱ 又 trên 西/四, cấu trúc trên-dưới; 双 là 又又 cạnh nhau. Không khớp nhãn."
a911d94511ef4e3c,wrong_label,0.55,寺,thì,s2_inter_s3_corrected,silver/yen2_page_0194_c07_124.png,"Crop là chữ phức tạp (bộ thảo/nhiều nét); 寺 chỉ 土+寸 đơn giản, không khớp"
b3cf5308b4f2d5fe,wrong_label,0.55,衣,ấy,s2_inter_s3_corrected,silver/yen2_page_0326_c05_096.png,"Crop là chữ ghép (bộ 礻/木 + 艮); 衣 là chữ đơn, là chữ khác"
bb9b998b22f36a0a,wrong_label,0.55,下,xuống,s3_head_bank_consensus,silver/yen4_page_0170_c07_140.png,"Crop là chữ phức tạp có bộ 宀 (mái nhà) + nội phần, KHÔNG phải 下 (3 nét). Có thể khớp candidate 𡬈 (xuống)."
c9a312f8edd1fe63,wrong_image,0.55,講,giảng,s3_head_bank_consensus,silver/yen11_page_0288_c04_072.png,"Crop nhiễu/vỡ nét, chỉ toàn mẩu rời rạc, không nhận ra 講 (言+冓); nghi cắt hỏng/nhầm ô."
9a38640f3e5a6aff,wrong_image,0.55,倘,thẳng,s3_head_bank_consensus,silver/yen11_page_0298_c06_122.png,"Crop xếp trên-dưới 2 khối, không phải 倘 (亻+尚 trái-phải); nghi ghép/nhầm ô."
7b2cfd8aa35cb0d3,wrong_image,0.55,茹,nhà,s2_inter_s3_corrected,silver/yen11_page_0116_c07_141.png,"Trên là hộp 回, dưới như 成/戍; không có 艹+如 của 茹, nghi ghép 2 phần."
4d2b62907c297326,wrong_label,0.55,几,kẻ,s2_inter_s3_corrected,silver/yen2_page_0178_c04_073.png,"Crop là chữ phức tạp (đỉnh 艹/竹 + thân dưới), không phải 几 hai nét đơn; có thể 幾 hoặc chữ khác."
af88c40ad1f4c59a,wrong_image,0.55,丕,vậy,s2_inter_s3_corrected,silver/yen2_page_0188_c07_121.png,Dính 2 chữ: 丕 ở trên + một chữ khác đầy đủ ngay dưới (cắt gộp cả chữ kế).
4e985087725b4312,wrong_image,0.55,末,mất,s2_inter_s3_corrected,silver/yen4_page_0038_c02_032.png,末 phía trên khớp ref nhưng dính thêm bộ 廾/卄 ở đáy → cắt dính 2 phần.
24c1fec82d112faa,wrong_image,0.55,折,chết,s2_inter_s3_corrected,silver/yen11_page_0232_c02_035.png,Crop chứa 2 chữ: 折 phía trên + một chữ khác (阝...) phía dưới; lỗi cắt gộp.
95facd49adf2634a,wrong_image,0.55,尼,nơi,s3_head_bank_consensus,silver/yen11_page_0156_c02_024.png,Crop gộp 尼 ở trên + 1 ô 曰/日 (chữ dưới) ở dưới; cắt dính 2 chữ.
467aab19659e9974,wrong_label,0.55,謳,âu,s2_inter_s3_corrected,silver/yen2_page_0294_c02_036.png,"Crop là 區 (匚+品), không thấy bộ 言 của 謳; chữ đúng có lẽ 區."
4acc8e6482e1933b,wrong_image,0.55,中,trong,s2_inter_s3_corrected,silver/yen11_page_0248_c09_197.png,"Crop có 2 glyph 巾/中 xếp trên-dưới (dính 2 chữ), không phải 1 ô 中 sạch."
5024e6e7efb88716,wrong_image,0.55,代,dạy,s3_head_bank_consensus,silver/yen2_page_0052_c03_064.png,Crop chứa 2 glyph rời: mảnh 秋/林 trên + chữ 口+曳 (kiểu 𠰺 'dạy') dưới; không phải 代 (亻+弋) -> cắt dính 2 chữ.
0c91dea033b74a54,wrong_label,0.55,行,hăng,s3_head_bank_consensus,silver/yen2_page_0012_c08_130.png,"Crop là 1 glyph liền có sống dọc + các nét ngang (giống 寿/事), KHÔNG có kết cấu song trụ 彳亍 của 行; OCR恒 và s3_cosine=0.041 xác nhận không phải 行."
87f9e297d5ecf4fc,wrong_label,0.55,寺,thì,s2_inter_s3_corrected,silver/yen2_page_0134_c09_176.png,"Chu chinh trong crop la chu co khung 口 phuc tap (giong 壽/嘗), khong phai 寺 (士+寸)."
4e9cfd294fe7da83,wrong_label,0.55,例,lời,s2_inter_s3_corrected,silver/yen2_page_0320_c03_046.png,"Crop la chu khung kieu 兩/面, khong co bo 亻+列 cua 例."
64f9047d62e73d2b,wrong_image,0.55,求,cầu,s3_head_bank_consensus,silver/yen2_page_0054_c01_004.png,Crop rối/nhiễu nhiều thành phần: giữa lờ mờ như 求 nhưng có chữ 亚/业 riêng phía dưới; dính/nhiễu.
28c355beb58f2cfd,wrong_image,0.55,嬈,nhiêu,s2_inter_s3_corrected,silver/yen11_page_0196_c08_161.png,Chữ dạng 月 phía trên + 娆/嬈 (女+尧) phía dưới; 嬈 vốn trái-phải nên đây là dính 2 chữ.
ad6b03c193aa4887,wrong_label,0.55,圣,thánh,s2_inter_s3_corrected,silver/yen2_page_0248_c07_103.png,"Ref 圣 = 又/土 (2 vạch); crop = đỉnh nhọn đối xứng trên 王 (3 vạch), giống 全, không phải 圣."
e11c0392a54727eb,wrong_label,0.55,𡗶,trời,s3_head_bank_consensus,silver/yen4_page_0198_c08_128.png,"𡗶 (trời) = 天 trên 上 rất đặc trưng; crop là glyph có ⿸厂 + phần loang dưới, hoàn toàn không phải 天/上."
d07c6f419e9a6672,wrong_image,0.55,寺,thì,s2_inter_s3_corrected,silver/yen2_page_0184_c03_044.png,"Dính 2 chữ: 寺 (士+寸) nằm dưới, phía trên là một chữ khác đầy đủ nét."
234d1dbff34e7ece,wrong_image,0.55,㐌,đã,s2_inter_s3_corrected,silver/yen11_page_0130_c02_038.png,"Dính 2 chữ: 㐌 (dạng 也) ở dưới, phía trên là một chữ khác (giống 政/攺)."
29797c3e40c9d97f,wrong_image,0.55,支,giê,s2_inter_s3_corrected,silver/yen2_page_0114_c04_074.png,Dính 2 chữ: 支 rõ ở trên (đúng nhãn) nhưng crop lấy thêm nguyên một chữ khác (có 斗/米) phía dưới.
79dd6ef415142180,wrong_image,0.55,衣,ấy,s2_inter_s3_corrected,silver/yen2_page_0036_c07_123.png,"Hai khối glyph tách rời xếp chồng (trên 衣, dưới 从/彼); vượt quá chữ 衣 đơn, lỗi cắt."
7aee38d6624bff4f,wrong_image,0.55,劄,chép,s3_head_bank_consensus,silver/yen4_page_0262_c07_120.png,Hai glyph xếp chồng (ô vuông trên + chữ có bộ 刂 dưới); không phải 劄 đơn.
ad377ea851738665,wrong_label,0.55,唐,đường,s2_inter_s3_corrected,silver/yen4_page_0222_c06_121.png,"Crop là glyph cao khác hẳn: đầu 父, thân giống 鹿/麻; ref 唐 (广+肀+口) không khớp."
d9c0a6be3463af63,wrong_label,0.55,渚,chớ,s2_inter_s3_corrected,silver/yen2_page_0064_c07_126.png,"Chữ chính trong crop là 1 chữ cấu trúc trên-dưới (giống 商/啇), không có bộ 氵 bên trái; không khớp ref 渚 (氵+者)."
7e0f6b8a922baa09,wrong_label,0.55,吝,lần,s2_inter_s3_corrected,silver/yen2_page_0146_c09_143.png,"Đỉnh crop giống 比, không phải 文 của 吝; là chữ khác."
d2cec07441e60f3f,wrong_label,0.55,焠,sốt,s2_inter_s3_corrected,silver/yen2_page_0232_c04_076.png,"Không thấy bộ 火 bên trái; thân giống 卒/牛, khác 焠."
8cb177038afe169f,wrong_label,0.55,蜍,thờ,s2_inter_s3_corrected,silver/yen4_page_0216_c03_044.png,Không có bộ 虫 bên trái; crop là chữ ghép trên-dưới khác 蜍.
0fcdb8a97f8da2c8,wrong_image,0.55,离,le,s2_inter_s3_corrected,silver/yen11_page_0024_c03_064.png,"Dính 2 chữ: 犮 ở trên + 离 (卤) ở dưới, cách nhau rõ"
cbac1371b15cce8e,wrong_image,0.55,秋,su,s2_inter_s3_corrected,silver/yen11_page_0130_c04_070.png,Dính 2 chữ: 秋 ở trên + chữ bộ 罒 ở dưới
3947dd0a26b2c0b7,wrong_image,0.55,寺,thì,s2_inter_s3_corrected,silver/yen2_page_0158_c07_131.png,"Crop dính 2 chữ dọc (trên giống 攵/仪, dưới giống 音); không phải 寺 (土+寸); lỗi cắt."
0a2a72e6641c4eca,wrong_image,0.55,折,chết,s2_inter_s3_corrected,silver/yen4_page_0246_c08_156.png,"Crop dính 2 chữ dọc (trên 台/合, dưới bộ tay 扌); 折 là chữ trái-phải; lỗi cắt."
08f001a5194518ee,wrong_image,0.55,㐌,đã,s2_inter_s3_corrected,silver/yen4_page_0230_c04_066.png,Phần dưới cong hợp 㐌 nhưng dính chữ 守 (宀+寸) bên trên; lỗi cắt.
491bb33b891b5403,wrong_image,0.55,麻,mà,s2_inter_s3_corrected,silver/yen2_page_0176_c07_130.png,Phần dưới là 麻 nhưng dính chữ 白/自 bên trên; lỗi cắt gộp chữ hàng trên.
cc877212363caca2,wrong_label,0.55,君,vua,s2_inter_s3_corrected,silver/yen2_page_0166_c07_127.png,"Crop là chữ ⿱ (小 ở trên, 周/用 bao ở dưới), KHÔNG phải 君 (尹+口). Nhãn sai; là chữ khác."
d9830091162db982,wrong_label,0.6,尼,này,s2_inter_s3_corrected,silver/yen2_page_0140_c04_046.png,"Crop là chữ sạch cấu trúc trên-dưới (giống 若/君, có 口 dưới), khác hẳn 尼 (尸 bao 匕)."
889836d4fcd81ff4,wrong_label,0.6,瑰,khỏi,s2_inter_s3_corrected,silver/yen4_page_0072_c01_007.png,"Crop là chữ trên-dưới với 心 ở đáy, không phải 瑰 (王+鬼, trái-phải)."
45dbf63bf5e9dd2f,wrong_image,0.6,尼,này,s3_head_bank_consensus,silver/yen11_page_0094_c06_122.png,Crop dính 2 chữ: 尼/忌 phía trên + chữ 待/特 đầy đủ bên dưới (lỗi cắt gộp).
a1dcedf1fdf86800,wrong_label,0.6,代,dạy,s2_inter_s3_corrected,silver/yen2_page_0308_c09_150.png,"Crop là chữ cấu trúc trên-dưới (⿱); 代 là trái-phải (亻+弋), không khớp ref, là chữ khác"
22dc1bb2b12de4a7,wrong_label,0.6,時,ngày,s2_inter_s3_corrected,silver/yen11_page_0256_c03_050.png,"Crop trông như 㝵/得 (âm ngày), không thấy bộ 日 rõ của 時; nghi nhầm 時/㝵"
d065f73272a36eaa,wrong_label,0.6,例,lời,s2_inter_s3_corrected,silver/yen4_page_0042_c02_023.png,"Crop la 1 glyph don cau truc tren-duoi, dang bao/dong (giong 吝 文+口 hoac 甸), khong phai 例 (亻+列 trai-phai) nhu ref."
1c04fba7cbdd49ba,wrong_label,0.6,寺,thì,s2_inter_s3_corrected,silver/yen2_page_0088_c02_035.png,"Crop có nhiều nét ngang xếp chồng ở giữa + thân phức tạp = 壽 (thọ), khác hẳn 寺 (chỉ 土 trên 寸)."
e1a185a37053ff2c,wrong_image,0.6,丕,vậy,s2_inter_s3_corrected,silver/yen2_page_0276_c07_123.png,Crop dính 2 chữ: 1 chữ đóng khung (kiểu 用/角) ở trên + 丕 ở dưới; gộp chữ trên.
235cafa197c3bdd5,wrong_image,0.6,㐌,đã,s2_inter_s3_corrected,silver/yen4_page_0182_c06_136.png,Crop dính 2 chữ xếp dọc: 㐌 (đã) ở trên + chữ 處/xứ ở dưới.
3fc3fee1c310f168,wrong_image,0.6,双,song,s2_inter_s3_corrected,silver/yen4_page_0278_c02_032.png,双 phía trên dính thêm một chữ hộp (用/面) đầy đủ phía dưới = lỗi cắt dính 2 chữ.
df6c668bf6dbb7f2,wrong_image,0.6,扲,cầm,s2_inter_s3_corrected,silver/yen2_page_0234_c07_135.png,"Crop dính 2 chữ xếp dọc: trên là 代, dưới mới là 扲 (lỗi gộp 2 ô)."
44d9d0dee3e93017,wrong_image,0.6,判,phán,s2_inter_s3_corrected,silver/yen2_page_0172_c08_137.png,"Crop dính 2 chữ: trên là chữ có bộ 辶, dưới mới là 判."
5611a2df5f949172,wrong_image,0.6,孛,but,s1_inter_s3_out_of_dict,silver/yen2_page_0172_c07_128.png,"Crop có chữ phức tạp (giống 歸) ở trên + mảnh dưới; không phải 孛 (十+子), lỗi cắt."
b32465586314efaa,wrong_image,0.6,庄,chăng,s2_inter_s3_corrected,silver/yen2_page_0242_c02_029.png,"Crop chứa 2 glyph rời (một chữ dạng 卿 phía trên + một ô 西/面 phía dưới), không phần nào là 庄 (广+土) -> cắt dính/nhầm vị trí."
31624bbea66c69b6,wrong_label,0.6,奴,nó,s3_head_bank_consensus,silver/yen4_page_0140_c04_085.png,"Crop la chu doi xung co mai 亠 (giong 齊/帝), khong co bo 女+又 cua 奴."
ea71a79ed88b5570,wrong_label,0.6,時,ngày,s2_inter_s3_corrected,silver/yen11_page_0290_c02_041.png,"Crop la chu doi xung mot than (giong 齊/舜), khong phai 時 (cau truc trai-phai 日+寺)."
b1b8ab7dc2a7a59b,wrong_image,0.6,拱,cũng,s2_inter_s3_corrected,silver/yen2_page_0262_c05_088.png,Cắt dính 2 chữ: một chữ 冊/毋 hoàn chỉnh phía trên + 拱 (扌+共) phía dưới.
1480d047f970091c,wrong_image,0.6,瘥,si,s3_head_bank_consensus,silver/yen11_page_0272_c05_077.png,"Crop dính 2 chữ: phía trên là chữ 今/令 riêng, phía dưới mới là chữ bộ 疒 (瘥). Lỗi cắt dính."
4fd7b1cc4c4fea51,wrong_image,0.6,対,dối,s2_inter_s3_corrected,silver/yen4_page_0216_c05_100.png,"Crop dính 2 chữ: trên là chữ bộ 亻 (何) riêng, dưới mới là 対 (文+寸). Lỗi cắt dính chữ trên."
f9960f3b421d27db,wrong_image,0.6,下,xuống,s3_head_bank_consensus,silver/yen4_page_0040_c02_034.png,"Crop không phải 下 (rất đơn giản); hiện 2 thành phần phức tạp (trên 1 chữ, dưới chữ bộ 尸). Lấy nhầm ô/dính chữ."
bca87143aadca05e,wrong_image,0.6,𧗱,về,s3_head_bank_consensus,silver/yen4_page_0038_c04_084.png,"Chữ 𧗱 (行) chiếm nửa trên, nửa dưới là một chữ 艹/芸 riêng biệt đầy đủ — dính 2 chữ theo chiều dọc."
35299ddb78aee30d,wrong_image,0.6,内,nói,s2_inter_s3_corrected,silver/yen11_page_0290_c05_093.png,"Nửa trên là chữ 恨 (忄+艮) đầy đủ, nửa dưới mới là 内 — dính 2 chữ."
02d9f15ff14e3cd7,wrong_label,0.6,乙,ấy,s3_head_bank_consensus,silver/yen11_page_0258_c09_199.png,"Ref 乙 là một nét móc đơn; crop là chữ ghép ⿱ (đỉnh nhọn trên + 八 dưới), khác hẳn 乙."
3e2762f5a33eae72,wrong_image,0.6,拱,cũng,s2_inter_s3_corrected,silver/yen11_page_0280_c06_115.png,"Hai glyph xếp chồng (trên 弓/邘, dưới có 扌+戈); không phải 拱 (扌+共) đơn."
5a90228d8238a837,wrong_label,0.6,時,ngày,s2_inter_s3_corrected,silver/yen2_page_0274_c06_109.png,"Crop cấu trúc trên-dưới, thiếu bộ 日 trái của 時; giống chữ khác (candidate 㝵)."
65c38bda5a55bec4,wrong_label,0.6,林,trăm,s3_head_bank_consensus,silver/yen11_page_0272_c03_053.png,"Crop là chữ cấu trúc trên-dưới (木/不 trên, 口/日 dưới, giống 百/否/杏), không phải 林 (2 bộ 木 trái-phải); âm 'trăm' gợi ý 百/𤾓."
f32e24c6b40e980d,wrong_label,0.6,㐌,đã,s2_inter_s3_corrected,silver/yen2_page_0132_c06_118.png,㐌 là dạng 也 đơn giản; crop là chữ ghép phức tạp (giống 者/耂) khác hẳn.
42fbf972b3485aaa,wrong_image,0.6,固,có,s2_inter_s3_corrected,silver/yen2_page_0258_c01_008.png,"Crop dính 2 chữ: một chữ trên (冇) và 固 ở dưới, cắt gộp 2 ô dọc"
661e4c16a1a69bc4,wrong_image,0.6,黙,mặc,s3_head_bank_consensus,silver/yen11_page_0212_c04_070.png,Dính 2 chữ: 黙 ở trên + chữ 伍 (亻+五) ở dưới
e0ebdc605c3fcd52,wrong_image,0.6,闭,bấy,s2_inter_s3_corrected,silver/yen2_page_0272_c08_146.png,Dính 2 chữ: 共/其 trên + chữ hộp 团/囚 dưới; không phải 闭
07b0c39dd67a9db0,wrong_label,0.6,嬈,nhiều,s2_inter_s3_corrected,silver/yen2_page_0256_c09_163.png,"Crop là 1 chữ sạch nhưng thuộc họ 虍/處 (hộp 四 trên + 处 dưới), KHÔNG có bộ 女 như ref 嬈 → sai nhãn."
82dd33c19d43dbe2,wrong_label,0.6,黙,mặc,s2_inter_s3_corrected,silver/yen2_page_0154_c04_063.png,"Crop xếp trên-dưới: 黑 trên, 土 dưới = 墨 (mực), không phải 黙 (黑+犬 trái-phải). Nên là 墨 (có trong ứng viên)."
6d675d0bfb2adc0e,wrong_label,0.62,講,giảng,s3_head_bank_consensus,silver/yen11_page_0100_c01_015.png,"Crop là chữ cấu trúc trên-dưới có bộ 子 (giống 季/孛), KHÔNG có bộ 言 trái-phải của 講; label sai."
fcaff6f8363b1a83,wrong_label,0.65,沙,sa,s2_inter_s3_corrected,silver/yen11_page_0144_c01_015.png,Crop có khung 囗 bao ngoài; 沙 (氵+少) không có khung; là chữ khác
966619c4630c9029,wrong_image,0.65,廛,n,s3_head_bank_consensus,silver/yen4_page_0250_c04_063.png,"Crop độ phân giải thấp, gồm 2 mảnh chữ nhỏ chồng nhau, không thấy bộ 广 của 廛; s3_cosine=0.007 xác nhận không khớp bank 廛 -> cắt lỗi/nhầm ô."
96548bda42eb98fb,wrong_label,0.65,林,trăm,s3_head_bank_consensus,silver/yen2_page_0108_c04_069.png,"Crop là 1 chữ sạch dạng 具/真 (khung 目 + 八 chân), KHÔNG phải 林 (hai 木 cạnh nhau); âm 'trăm' vốn nên là 百/𤾓, nhãn 林 sai."
2d0a0c7d210767ae,wrong_image,0.65,業,nghiệp,s3_head_bank_consensus,silver/yen11_page_0126_c02_033.png,Dính 2 chữ 功業: 功 (工+力) ở trên tách hẳn khỏi 業 ở dưới.
7ec1cba5c65166f0,wrong_label,0.65,踈,thưa,s2_inter_s3_corrected,silver/yen11_page_0112_c06_115.png,"Crop la 糸+東 (練/綀), bo trai la 糸 (to) khong phai 足; ref 踈 dung bo 足 -> lech han."
ca046fe3acb0127c,wrong_image,0.65,奴,nó,s2_inter_s3_corrected,silver/yen4_page_0054_c04_066.png,"Crop 2 chữ chồng dọc (允/元 trên, 奴/却 dưới) tách bằng khoảng trắng → cắt dính, không phải 1 chữ 奴 sạch."
0eae3a2bdd08ffe3,wrong_image,0.68,但,đến,s2_inter_s3_corrected,silver/yen4_page_0186_c08_134.png,"Crop nhiễu hạt tiêu dày đặc, chỉ còn hình 己 mờ, không đọc được 但; ảnh hỏng/nhiễu."
f303ffe37c57f144,wrong_image,0.68,每,môi,s2_inter_s3_corrected,silver/yen2_page_0272_c06_107.png,Cắt dính 2 chữ: một chữ 守 hoàn chỉnh phía trên + 每/母 phía dưới; ảnh crop lỗi.
f9c29f5679ba304b,wrong_image,0.7,無,vô,s2_inter_s3_corrected,silver/yen11_page_0196_c06_113.png,Crop dính 2 chữ: 土 nằm trên 無; lỗi cắt gộp ô.
158d3907c08daa27,wrong_image,0.7,寺,thì,s2_inter_s3_corrected,silver/yen2_page_0252_c03_050.png,Crop dính 2 chữ: có 1 chữ đầy đủ phía trên chồng lên 寺 bên dưới → cắt sai.
5ceddaf84dab3508,wrong_image,0.7,㓜,ao,s2_inter_s3_corrected,silver/yen4_page_0018_c01_010.png,"Crop dính 2 glyph xếp trên-dưới (幼/勾 trên, chữ khác dưới), trong khi 㓜 là 1 chữ đơn."
6c79bfabab722c8b,wrong_image,0.7,旦,đến,s2_inter_s3_corrected,silver/yen4_page_0184_c02_045.png,"Crop chỉ là mảnh nét cong (dạng 乙/2), không phải 日+一 của 旦; lỗi cắt cụt."
1d0c4b3cef7b6f46,wrong_label,0.7,天,thiên,s3_head_bank_consensus,silver/yen11_page_0196_c06_117.png,"Crop là chữ có bộ 辶 (逹/連), hoàn toàn khác 天"
c363ac3c5693ddb8,wrong_label,0.7,咍,hai,s2_inter_s3_corrected,silver/yen4_page_0112_c05_099.png,"Crop la chu phuc 口+羅 (囉/羅), khong phai 咍 (口+台) -> lech han ref."
35d062ecfea5ced2,wrong_image,0.72,敬,kính,s2_inter_s3_corrected,silver/yen11_page_0204_c08_175.png,"Crop chứa 2 glyph xếp chồng (trên kiểu 坿/玒, dưới kiểu 焱/汲), không phải chữ 敬 (苟+攵); lỗi cắt/ghép ô."
f3fa081fe29360f1,wrong_image,0.72,路,lọ,s2_inter_s3_corrected,silver/yen2_page_0154_c03_049.png,Cắt dính 2 chữ: một chữ 内 hoàn chỉnh phía trên + 路 (足+各) phía dưới; ảnh crop lỗi dù label 路 có mặt.
f6384470643344e7,wrong_image,0.8,填,xin,s2_inter_s3_corrected,silver/yen4_page_0286_c03_049.png,"Crop gần như trống, chỉ còn mảnh nét nhỏ ở góc; không có chữ 填 (土+真). Lỗi cắt hỏng."
19f2b81b24bfd9a1,wrong_image,0.8,安,ăn,s2_inter_s3_corrected,silver/yen2_page_0090_c02_023.png,"Toàn ô vuông (罒/四) xếp chồng, không có mái 宀 + 女 của 安; lỗi cắt."
